x;y;Latitude;Longitude;Street
06.11.2010;27,16;;;
07.11.2010;27,15;;;
08.11.2010;27,14;;;
09.11.2010;27,13;;;
10.11.2010;27,12;;;
11.11.2010;27,12;;;
12.11.2010;27,15;;;
13.11.2010;27,17;;;
14.11.2010;27,2;;;
15.11.2010;27,24;;;
16.11.2010;27,3;;;
17.11.2010;27,38;;;
18.11.2010;27,46;;;
19.11.2010;27,53;;;
20.11.2010;27,59;;;
21.11.2010;27,66;;;
22.11.2010;27,7;;;
23.11.2010;27,73;;;
24.11.2010;27,75;;;
25.11.2010;27,76;;;
26.11.2010;27,76;;;
27.11.2010;27,76;;;
28.11.2010;27,76;;;
29.11.2010;27,77;;;
30.11.2010;27,77;;;
01.12.2010;27,78;;;
02.12.2010;27,77;;;
03.12.2010;27,77;;;
04.12.2010;27,76;;;
05.12.2010;27,75;;;
06.12.2010;27,73;;;
07.12.2010;27,71;;;
08.12.2010;27,69;;;
09.12.2010;27,66;;;
10.12.2010;27,65;;;
11.12.2010;27,73;;;
12.12.2010;27,92;;;
13.12.2010;28,18;;;
14.12.2010;28,44;;;
15.12.2010;28,64;;;
16.12.2010;28,78;;;
17.12.2010;28,86;;;
18.12.2010;28,86;;;
19.12.2010;28,85;;;
20.12.2010;28,8;;;
21.12.2010;28,77;;;
22.12.2010;28,74;;;
23.12.2010;28,7;;;
24.12.2010;28,69;;;
25.12.2010;28,73;;;
26.12.2010;28,84;;;
27.12.2010;28,98;;;
28.12.2010;29,08;;;
29.12.2010;29,12;;;
30.12.2010;29,12;;;
31.12.2010;29,1;;;
01.01.2011;29,07;;;
02.01.2011;29,04;;;
03.01.2011;29;;;
04.01.2011;28,97;;;
05.01.2011;28,93;;;
06.01.2011;28,9;;;
07.01.2011;28,86;;;
08.01.2011;28,83;;;
09.01.2011;28,88;;;
10.01.2011;29,07;;;
11.01.2011;29,38;;;
12.01.2011;29,68;;;
13.01.2011;29,91;;;
14.01.2011;30,04;;;
15.01.2011;30,16;;;
16.01.2011;30,3;;;
17.01.2011;30,45;;;
18.01.2011;30,56;;;
19.01.2011;30,6;;;
20.01.2011;30,59;;;
21.01.2011;30,55;;;
22.01.2011;30,49;;;
23.01.2011;30,41;;;
24.01.2011;30,33;;;
25.01.2011;30,26;;;
26.01.2011;30,19;;;
27.01.2011;30,1;;;
28.01.2011;30,01;;;
29.01.2011;29,95;;;
30.01.2011;29,88;;;
31.01.2011;29,82;;;
01.02.2011;29,75;;;
02.02.2011;29,68;;;
03.02.2011;29,61;;;
04.02.2011;29,55;;;
05.02.2011;29,48;;;
06.02.2011;29,41;;;
07.02.2011;29,34;;;
08.02.2011;29,28;;;
09.02.2011;29,22;;;
10.02.2011;29,17;;;
11.02.2011;29,12;;;
12.02.2011;29,06;;;
13.02.2011;29,01;;;
14.02.2011;28,97;;;
15.02.2011;28,94;;;
16.02.2011;28,91;;;
17.02.2011;28,88;;;
18.02.2011;28,84;;;
19.02.2011;28,8;;;
20.02.2011;28,76;;;
21.02.2011;28,71;;;
22.02.2011;28,66;;;
23.02.2011;28,61;;;
24.02.2011;28,56;;;
25.02.2011;28,51;;;
26.02.2011;28,47;;;
27.02.2011;28,43;;;
28.02.2011;28,38;;;
01.03.2011;28,33;;;
02.03.2011;28,3;;;
03.03.2011;28,26;;;
04.03.2011;28,23;;;
05.03.2011;28,19;;;
06.03.2011;28,16;;;
07.03.2011;28,12;;;
08.03.2011;28,08;;;
09.03.2011;28,05;;;
10.03.2011;28,02;;;
11.03.2011;27,98;;;
12.03.2011;27,95;;;
13.03.2011;27,92;;;
14.03.2011;27,88;;;
15.03.2011;27,85;;;
16.03.2011;27,82;;;
17.03.2011;27,79;;;
18.03.2011;27,76;;;
19.03.2011;27,73;;;
20.03.2011;27,7;;;
21.03.2011;27,67;;;
22.03.2011;27,65;;;
23.03.2011;27,64;;;
24.03.2011;27,62;;;
25.03.2011;27,62;;;
26.03.2011;27,6;;;
27.03.2011;27,58;;;
28.03.2011;27,56;;;
29.03.2011;27,54;;;
30.03.2011;27,52;;;
31.03.2011;27,49;;;
01.04.2011;27,47;;;
02.04.2011;27,45;;;
03.04.2011;27,43;;;
04.04.2011;27,4;;;
05.04.2011;27,38;;;
06.04.2011;27,36;;;
07.04.2011;27,35;;;
08.04.2011;27,33;;;
09.04.2011;27,32;;;
10.04.2011;27,31;;;
11.04.2011;27,3;;;
12.04.2011;27,28;;;
13.04.2011;27,27;;;
14.04.2011;27,26;;;
15.04.2011;27,24;;;
16.04.2011;27,23;;;
17.04.2011;27,21;;;
18.04.2011;27,2;;;
