x;y;Latitude;Longitude;Street
12.08.2002;38,35;;;
13.08.2002;38,33;;;
14.08.2002;38,32;;;
15.08.2002;38,33;;;
16.08.2002;38,32;;;
17.08.2002;38,32;;;
18.08.2002;38,32;;;
19.08.2002;38,31;;;
20.08.2002;38,32;;;
21.08.2002;38,32;;;
22.08.2002;38,36;;;
23.08.2002;38,36;;;
24.08.2002;38,36;;;
25.08.2002;38,41;;;
26.08.2002;38,42;;;
27.08.2002;38,42;;;
28.08.2002;38,41;;;
29.08.2002;38,4;;;
30.08.2002;38,39;;;
31.08.2002;38,39;;;
01.09.2002;38,36;;;
02.09.2002;38,36;;;
03.09.2002;38,38;;;
04.09.2002;38,38;;;
05.09.2002;38,36;;;
06.09.2002;38,35;;;
07.09.2002;38,35;;;
08.09.2002;38,35;;;
09.09.2002;38,34;;;
10.09.2002;38,32;;;
11.09.2002;38,35;;;
12.09.2002;38,35;;;
13.09.2002;38,34;;;
14.09.2002;38,34;;;
15.09.2002;38,34;;;
16.09.2002;38,34;;;
17.09.2002;38,33;;;
18.09.2002;38,33;;;
19.09.2002;38,33;;;
20.09.2002;38,32;;;
21.09.2002;38,32;;;
22.09.2002;38,33;;;
23.09.2002;38,3;;;
24.09.2002;38,29;;;
25.09.2002;38,3;;;
26.09.2002;38,31;;;
27.09.2002;38,29;;;
28.09.2002;38,28;;;
29.09.2002;38,28;;;
30.09.2002;38,28;;;
01.10.2002;38,29;;;
02.10.2002;38,28;;;
03.10.2002;38,27;;;
04.10.2002;38,27;;;
05.10.2002;38,27;;;
06.10.2002;38,32;;;
07.10.2002;38,28;;;
08.10.2002;38,29;;;
09.10.2002;38,29;;;
10.10.2002;38,28;;;
11.10.2002;38,27;;;
12.10.2002;38,27;;;
13.10.2002;38,26;;;
14.10.2002;38,28;;;
15.10.2002;38,25;;;
16.10.2002;38,27;;;
17.10.2002;38,27;;;
18.10.2002;38,24;;;
19.10.2002;38,23;;;
20.10.2002;38,24;;;
21.10.2002;38,28;;;
22.10.2002;38,28;;;
23.10.2002;38,27;;;
24.10.2002;38,23;;;
25.10.2002;38,26;;;
