Datum;Tmin;Tmit;Tmax;Sges;Rges;Tbod;RFmin;RFmit;RFmax;Wmit;WBmax
30.03.2014;6,8;13,7;21,2;8,4;0,0;4;30;56,4;82;6;20
31.03.2014;9,4;15,5;22,6;7,9;0,0;7,4;31;51,6;77;6;22
01.04.2014;11,3;16,1;21,6;9,6;0;9,1;38;53,2;69;7;19
02.04.2014;10,1;15,8;23,3;9,6;0;7,8;36;59,5;81;8;28
03.04.2014;11,8;16,6;23;5,9;0;9;38;58,8;74;9;41
04.04.2014;11,7;15,2;18,4;0;4,4;11,4;60;72,4;88;7;24
05.04.2014;9,2;12,5;15,9;2,2;0,1;6,8;67;84,8;96;6;20
06.04.2014;8,2;14,1;18,5;4,6;0;6,4;57;75,9;98;10;33
07.04.2014;13,5;17,9;23,1;6,7;3,9;11,8;46;67,5;94;10;56
08.04.2014;6,4;10,4;14,5;5,4;5,3;5,4;52;75,5;96;20;87
09.04.2014;5,7;10,4;15,4;6,2;0;5,2;49;69,2;94;13;37
10.04.2014;9,3;12,5;16,7;3,3;0;8;52;68,7;87;7;19
11.04.2014;7,3;12,3;15,6;3,3;0,2;5,8;54;71;87;9;30
12.04.2014;5;11,2;16,6;8,5;0;3,9;40;68,4;97;7;30
13.04.2014;8,2;11,1;15,7;4,7;0;7,2;48;67,3;83;12;43
14.04.2014;5;9,4;13,3;5,7;0,1;5,2;49;68,3;84;17;61
15.04.2014;4,4;7,4;12;5,8;0;3,3;48;66,5;86;12;39
16.04.2014;2;9,3;16,2;13,2;0;1,3;33;58,3;89;8;28
17.04.2014;5,8;12,4;19,2;10,9;1,1;4,5;30;49;76;14;54
18.04.2014;6,3;9,3;14,1;6,8;0;6,1;43;70,5;95;13;41
19.04.2014;5,1;11,7;17,7;12,8;0;4,7;48;68,3;92;15;56
20.04.2014;11,1;16,5;22,8;7,6;0;10,3;35;59,3;86;13;46
21.04.2014;8,7;12,6;15,7;0,3;0;7;62;73,6;88;8;41
22.04.2014;8,9;13,9;19,6;8,5;0;7,4;43;70,5;94;8;24
23.04.2014;9,7;15,9;22,5;9,8;0;8,1;41;67,2;92;7;24
24.04.2014;10,6;16,1;23,5;5,8;14,6;9,8;44;70;97;8;50
25.04.2014;10,3;17,5;25,6;11,1;0;9,6;37;70,1;100;8;30
26.04.2014;11,9;15;18,8;4;5,8;10,7;48;73,2;98;7;22
27.04.2014;10,6;12,5;15,6;2,4;5,3;8,8;68;87,5;98;7;24
28.04.2014;9,5;13,6;16,8;2;10,4;8,2;59;77,2;95;7;26
29.04.2014;12,4;13,1;14;0;0,9;12,4;85;96,1;100;6;26
30.04.2014;12,3;15,1;19,7;4,5;0;11,8;67;85,1;100;7;28
01.05.2014;10,6;14,2;19,4;7,5;14,7;10,9;49;77,6;98;9;31
02.05.2014;8,1;10,6;13;0,1;0,2;8;73;85,9;99;13;39
03.05.2014;4,6;10,1;15,2;11;0,0;4,9;39;58;80;12;39
04.05.2014;4,4;9,9;14,6;12,1;0,0;3,1;42;62;88;8;26
05.05.2014;5,4;13,2;20,8;13;0,0;3,6;32;57,9;86;8;28
06.05.2014;11,9;15,1;20,6;2;11,3;9,7;55;69,8;99;12;37
07.05.2014;10,7;13,1;17,4;4,6;2,2;10,3;64;78,2;100;15;54
08.05.2014;11,1;12,4;14,2;0,1;10,9;11,2;63;80,5;100;18;48
09.05.2014;8,8;13,4;17,7;3,4;16,3;7;51;80;99;21;81
10.05.2014;8;11;13;0,6;8,8;6,6;74;93,7;100;12;50
11.05.2014;9,7;11,6;16;4,5;2,6;8,9;51;72,5;94;24;72
12.05.2014;8,7;10,3;14,4;0,7;9,5;7,2;68;84,6;97;16;48
13.05.2014;6;10,2;13,9;4,1;2,4;4,3;62;85,7;97;10;37
14.05.2014;5,3;9,8;15,6;7,4;0,5;3,7;50;78,2;97;9;43
15.05.2014;4,5;9,4;13,6;1;0,0;2,8;65;78,8;98;8;26
16.05.2014;5,9;12,7;19,3;13;0,0;4,4;43;70;100;9;35
17.05.2014;8,6;13,3;19,5;10,6;0,0;6,4;51;76,5;94;10;30
18.05.2014;8,7;16,1;23,1;13,1;0,0;6,4;39;68,5;98;6;22
19.05.2014;12,2;19,5;26,6;14,4;0,0;9,4;35;57,2;82;9;28
20.05.2014;15,4;21,3;28,1;7,2;0,0;13,1;35;55,7;71;9;-
21.05.2014;15,7;21,1;25,4;2,8;0,1;13,8;47;60,2;80;9;67
22.05.2014;13,7;19;26,9;5,4;6,9;13,2;39;69;98;12;57
23.05.2014;13,3;15,8;20,7;4,9;0,9;10,6;54;81,9;96;9;33
24.05.2014;11,9;15,9;20,6;6;0,0;9;46;67,6;93;11;37
25.05.2014;10,9;17,3;23;12,7;0,0;8,7;43;59,5;81;9;24
26.05.2014;14,4;17,2;20,8;3,3;21,5;12,3;64;76,3;94;9;30
27.05.2014;14;14,8;16;0;27,5;13,9;93;98,1;100;10;30
28.05.2014;13,4;14,1;15,6;0;0,3;13,3;80;89,9;97;9;30
29.05.2014;10,5;11,8;13,9;0;1,1;10,4;89;93,7;98;9;31
30.05.2014;8,6;12,8;16,9;6;0,0;5,6;54;71,4;94;9;31
31.05.2014;7,6;14,9;21,2;11,6;0,0;4,8;41;65,1;99;7;28
01.06.2014;10,6;14,7;19,5;9,9;0;7,5;42;62,8;80;8;26
02.06.2014;9,1;15,8;21,9;11,4;0;5,8;40;63;92;6;19
03.06.2014;10,3;17,1;23,2;8,9;0;6,9;40;63,8;89;7;33
04.06.2014;11,8;16,4;20,5;4,6;1,7;9;58;75,4;95;11;44
05.06.2014;9;13,7;18,7;7,6;0,8;6,3;51;72;94;17;54
06.06.2014;9,7;18,4;26,6;15,6;0;6;32;57,3;88;8;26
07.06.2014;15,1;23,5;30,9;12,2;0;11,6;34;58,8;85;9;30
08.06.2014;18,4;23,3;28,7;12,4;0,6;15,5;49;70;90;8;33
09.06.2014;17,2;24,2;31,2;10,9;29,1;15;45;72,2;96;11;119
10.06.2014;16,7;22,6;29,5;10,6;9,1;14,4;49;74,4;98;11;50
11.06.2014;15,3;19,4;24;9,7;0;14,8;45;70,9;98;10;35
12.06.2014;13,2;18,5;23,5;15,1;0;10,4;42;62,4;84;9;31
13.06.2014;13,1;18,5;22,6;9,3;0;10,2;49;65,3;89;10;33
14.06.2014;13,9;16,8;20;4,5;0;13,4;51;63;79;10;33
15.06.2014;13;17;22;7,6;0;12,6;48;65,8;86;11;33
16.06.2014;11,6;15,2;18,1;2,8;0;10,6;63;71,3;85;10;30
17.06.2014;11,2;16,4;20,5;1,3;0;7,6;63;74;83;9;31
18.06.2014;11,9;16,8;21,1;11,7;0;11,4;54;70;91;10;35
19.06.2014;11,8;14,5;17,4;0;1,9;8,2;65;81,7;94;9;30
20.06.2014;11,8;14,7;18,9;2,1;0;11,6;52;74,6;96;12;35
21.06.2014;11,1;16,1;21,3;8,8;0;9,2;49;69,3;92;8;28
22.06.2014;13;17,3;22,3;9,4;0;9,7;49;63,8;89;10;31
23.06.2014;10,2;16,2;21,8;11,6;0;6,6;48;64,8;87;8;28
24.06.2014;11,9;16,9;23,1;6,4;0;7,9;50;70,8;89;9;43
25.06.2014;11,1;15,5;20,3;7,5;0;8,1;44;63,5;89;10;30
26.06.2014;12,1;17,2;23,2;9;0;8;37;58,2;81;7;22
27.06.2014;14;18,2;24,4;3,7;6,3;11,8;43;66,4;100;11;44
28.06.2014;13,5;15,4;19,2;1,4;9,3;10,5;68;92,4;100;6;19
29.06.2014;13,4;15,5;18,8;2,8;0,8;11;65;85,1;100;10;35
30.06.2014;12,4;15,7;19,9;7,9;0;8,2;48;70,8;93;12;43
01.07.2014;9,1;15,8;21,1;13,2;0;5,4;40;62,3;94;8;24
02.07.2014;11;16,9;22,6;12,4;0;9,6;42;61,1;85;7;28
03.07.2014;12,2;20,2;27,6;15,5;0;10,1;33;56,5;81;10;35
04.07.2014;15,5;23,1;30,2;9,7;0,1;13,1;35;55,9;77;8;31
05.07.2014;18,5;20,3;23,1;1;11,3;18;64;83,2;100;11;41
06.07.2014;15,8;21,3;27,9;7,5;4,4;15,4;54;80,2;98;14;76
07.07.2014;14,1;18,9;24,1;12,9;8,1;12,9;39;63,5;91;10;30
08.07.2014;12,5;15,2;18,7;0;36,8;12,3;64;91,5;100;11;48
09.07.2014;12,2;14,5;18,1;0;38,4;12,3;96;99,5;100;12;41
10.07.2014;15,7;20,8;27,1;6,4;8;15,7;61;84,4;100;7;30
11.07.2014;17,1;19,8;23,1;1,1;0,1;17;74;85,4;99;9;30
12.07.2014;17;19,2;23;4,8;0;17,1;70;85,6;98;11;33
13.07.2014;17,2;18,5;22,3;1,6;1,4;16,5;68;86,6;96;10;31
14.07.2014;14,3;18,3;23,5;3,1;0;11,7;55;81,6;97;11;30
15.07.2014;13,6;17,8;20,8;1,9;0;10,9;73;81,7;96;9;30
16.07.2014;15,6;21,3;27,4;12,7;0;13,5;43;71,6;100;6;22
17.07.2014;16,6;23,3;29,5;13,9;0;14;42;63,9;89;7;26
18.07.2014;19,3;26,7;33,3;14,8;0;16,1;36;53,7;79;11;31
19.07.2014;21,6;28,2;34,4;13;0;17,5;31;46,8;61;14;46
20.07.2014;20,1;23,8;29,8;4,5;19,7;19,2;50;74,8;98;8;50
21.07.2014;19;20,2;21,6;0;23,7;19,4;88;95,2;100;8;26
22.07.2014;19,5;22,6;27,4;12;0;17,5;57;79,7;100;11;39
23.07.2014;18,6;24,2;29,5;13,9;0;16,4;48;66,2;91;12;41
24.07.2014;17,4;21,8;27,9;11,2;0,4;14,9;41;64,7;86;11;46
25.07.2014;17,1;19,7;22,8;5,7;0;14,5;68;76,6;89;10;30
26.07.2014;15,8;20,1;26,3;6,8;0;13,4;51;80,1;100;6;24
27.07.2014;17,1;21,2;26,6;6,8;0;14,5;53;77,8;99;7;22
28.07.2014;18,7;21,9;27,7;6;8,1;17,3;55;80,5;96;8;33
29.07.2014;17,9;21,4;27,6;4,7;2,6;16,8;60;85,6;98;10;33
30.07.2014;17,2;20,5;24,8;6,1;0;16,6;51;72,7;90;12;33
31.07.2014;14,3;19,9;26,3;13,1;0;12,4;41;68,2;92;6;20
01.08.2014;16,5;22,7;28,1;12,1;0;13;45;62;80;8;24
02.08.2014;18,6;21,9;29,8;8,5;14,1;15,8;41;73,5;98;11;37
03.08.2014;16,3;20,9;25,6;10,7;3,9;15,3;56;77,5;98;8;56
04.08.2014;16,4;20,2;24,3;8,2;0;15,8;49;73;98;8;26
05.08.2014;16,3;20,1;24,6;10,9;0;12,5;42;65,5;94;7;22
06.08.2014;15;19;25,6;7,2;5,7;12,1;45;77,3;99;11;48
07.08.2014;15,9;19,8;25;6,4;0;15,7;57;80,1;99;8;22
08.08.2014;16,7;20,5;26,5;3,8;6,9;15,1;54;82,2;97;10;41
09.08.2014;18;20,4;24,3;7,8;0;16,1;49;73,1;97;14;50
10.08.2014;16,2;19,9;23,4;5;2,6;15,5;68;77,8;93;16;57
11.08.2014;14,5;17,3;22,7;9,2;0,7;12,7;46;69,6;84;16;54
12.08.2014;14,2;16,5;22,2;8,4;1,6;12,6;51;74,9;91;17;57
13.08.2014;12,7;17;21,3;5,3;0;10,6;61;78,4;98;9;24
14.08.2014;13,9;16,1;20,4;1,4;0,6;11,8;64;79,9;86;12;41
15.08.2014;13,2;15,1;18,5;1,4;12,6;10,8;75;88,7;97;9;33
16.08.2014;13,2;15,4;20;4;2;10,6;60;82;96;10;39
17.08.2014;12,6;15,3;18,6;2,8;9,4;11,2;62;78,2;98;20;63
18.08.2014;11,6;14,7;18,6;4,6;1,9;9,2;55;82,1;98;16;56
19.08.2014;10,9;13,3;16,5;2,7;2,5;8,5;60;81,4;96;13;52
20.08.2014;8,8;13,2;19,8;9,6;1,8;8;45;76,1;100;9;37
21.08.2014;9;14,1;19,3;7,4;0,2;9,4;50;75,1;100;9;33
22.08.2014;11;14,9;19,4;2,1;1,8;10,2;52;75,5;94;13;48
23.08.2014;11,2;14,3;19;6,1;0,2;11,4;55;78,8;96;10;50
24.08.2014;9,8;13,3;19,4;6,7;0;10,5;47;75,8;95;10;33
25.08.2014;10,6;14,4;19,7;3,4;19,4;11,9;55;83,3;100;8;24
26.08.2014;13;13,8;14,8;0;14,2;14,8;97;98,9;100;10;24
27.08.2014;10,4;15,9;21,7;12,7;0;11,2;45;75,4;100;8;22
28.08.2014;12,9;18,1;23,6;6,9;0,6;11,6;61;79;93;12;31
29.08.2014;14,7;17,3;19,9;2,2;0,2;12,7;66;81,9;97;10;30
30.08.2014;14,5;16,8;19,6;0;5,1;13,8;74;83,1;99;13;39
31.08.2014;11,5;14,3;18,2;1,7;21,1;10,6;79;96;100;7;35
01.09.2014;11,4;14,7;19,4;3;0;11,7;66;88,9;100;6;19
02.09.2014;10,9;15,6;21,1;7,4;0;11,5;60;87;100;7;26
03.09.2014;11,9;16,6;20,6;9,4;0;11,8;65;81;100;11;41
04.09.2014;12,8;18,8;24,4;9,6;0;11,9;59;78;98;7;22
05.09.2014;16;19,7;24,2;8,3;0;13,8;58;79,8;95;6;19
06.09.2014;14,9;19;23;5,9;0;12,8;70;84,6;99;6;17
07.09.2014;14,5;17,8;21,3;5,3;0;11,5;64;83,7;97;5;19
08.09.2014;12,7;16,4;21,3;10,4;0;8,6;58;81,8;100;6;24
09.09.2014;11,4;15;17,7;2,5;0;8,2;65;79,3;95;6;22
10.09.2014;13,6;15,4;17,7;0,8;0;14,3;59;75;88;9;26
11.09.2014;10,5;15,8;20;6,7;0;8,1;51;75,6;93;10;43
12.09.2014;10;15,5;20,3;8,8;0;7,8;58;77,5;94;10;39
13.09.2014;12,5;16;20,7;5;0;9,9;59;81,6;96;9;33
14.09.2014;12,6;16,5;21,3;4,4;0;11,1;60;82,2;98;8;28
15.09.2014;12,1;17,2;22,6;4,5;0;9,7;65;84,4;100;5;20
16.09.2014;15,1;19,1;24,4;9,1;0;12,2;54;79,4;100;7;26
17.09.2014;13,9;19;25,6;11,5;0;10,8;51;77;96;7;22
18.09.2014;15,5;18,5;23;1,2;5,1;11,9;70;87,5;99;9;33
19.09.2014;15,9;19,3;25,2;8,1;0;13,4;64;88,5;100;8;24
20.09.2014;15,8;19,3;24,5;6,4;0;13,5;63;86;100;7;24
21.09.2014;12,9;16,4;19,5;3,4;0,3;11,6;55;81,7;96;12;44
22.09.2014;9,2;13,3;16,8;5,1;0,5;6,4;55;76,9;92;13;54
23.09.2014;8,3;12,3;17,5;8;0;5,5;51;75,6;96;6;22
24.09.2014;9,1;12;16,3;0,2;10,9;6,7;67;86,3;100;11;35
25.09.2014;10,5;14,3;18,3;4,2;0;8,8;58;79,8;100;11;35
26.09.2014;13,8;15,4;18,2;0;0,9;13,8;74;85,5;98;12;31
27.09.2014;12,1;15,9;20,7;7;0;9,2;54;83,9;100;6;19
28.09.2014;11,1;16,4;22,3;10,6;0;8,4;63;83,9;98;9;26
29.09.2014;14,3;17,3;22,7;4,5;2,5;11,8;63;85,9;100;10;37
30.09.2014;13,4;16,6;20,7;4,7;1,2;10,7;68;88,7;100;8;26
01.10.2014;13,2;16,1;20,7;8,9;0;10,6;65;88,4;100;7;22
02.10.2014;12,9;15,8;20,2;4,6;0;10,3;68;88,5;100;6;17
03.10.2014;11,8;16,3;22,6;10,8;0;9;55;81,8;100;8;24
04.10.2014;11,5;16;21,7;9,8;0;8;49;74,2;94;13;41
05.10.2014;12,4;13,3;14,3;0;0,1;9,9;83;92,1;98;9;26
06.10.2014;11,1;14,5;17,7;1,9;3,8;8,7;75;85,9;100;13;37
07.10.2014;10,5;14,2;17,8;2,2;7,5;7,1;61;83,2;100;17;56
08.10.2014;10,3;13,5;15,9;0,4;20,7;7,3;82;92,8;100;13;39
09.10.2014;12,6;15,7;18,1;0,4;0,4;9,2;75;89,5;100;11;30
10.10.2014;12,4;14,8;18,4;7,6;0;9,7;58;82;98;9;30
11.10.2014;10,3;14,1;19,8;3,6;1,2;7;72;91,6;100;8;39
12.10.2014;9,9;13,7;18,1;6,2;1,6;6,5;67;89,4;100;8;28
13.10.2014;12,7;16,1;19,4;2,3;0;8,6;65;84,7;98;12;39
14.10.2014;10,8;14,1;18;9,2;0;6,7;51;74,4;100;12;48
15.10.2014;12,1;14,1;17;3,1;2,7;10,5;66;78;98;10;31
16.10.2014;12;14,4;17,8;3,3;6,9;9,8;75;89,6;100;11;35
17.10.2014;12,1;14,6;18,4;1,5;0,1;8,5;74;92,1;100;8;28
18.10.2014;12,1;16,2;21,7;8,5;0;8,9;67;84,1;98;15;35
19.10.2014;14,1;18;24;8,3;2,8;10,6;62;81,5;96;15;56
20.10.2014;12,4;14,8;17,1;3,1;0,4;10,7;72;83,2;90;15;35
21.10.2014;6,1;11,2;14,2;0,1;17,7;5,5;77;88,4;96;17;72
22.10.2014;7,2;9;11,8;1,6;1,7;6,2;78;87,1;95;17;48
23.10.2014;8,7;11,6;13,8;0,3;0;6,6;77;83,7;92;9;22
24.10.2014;11,3;12,5;13,9;0;0,7;10,6;70;78,2;88;10;33
25.10.2014;9;11,8;13,9;0;1,5;5,4;83;96,8;100;8;28
26.10.2014;9,8;12,5;16;1,5;0;7,6;68;86,3;100;8;22
27.10.2014;8,3;11,6;14,6;8,5;0;6,6;80;88,4;93;12;35
28.10.2014;5,4;8,3;11,6;8,3;0;1,5;70;83,8;94;18;44
29.10.2014;5,2;8,6;11,1;0;0,4;1;90;94,4;99;7;24
30.10.2014;10,9;13,1;16;0,8;0;11,2;84;93,8;100;9;28
31.10.2014;11,8;14,8;19;3,4;0;8,9;70;85,8;97;15;30
01.11.2014;11,5;15,1;20,4;6,4;0;8,1;60;80,2;93;14;37
02.11.2014;12,3;14,6;18,4;6;1,9;10;68;84,1;94;14;43
03.11.2014;10,5;14,4;16,6;2,5;12,4;8,2;64;79,8;93;17;56
04.11.2014;9,3;9,9;11;0;2,4;8,3;92;96,8;100;6;19
05.11.2014;7,1;9,6;11,4;0,6;1,9;3,6;78;91,5;99;6;19
06.11.2014;4,7;8;10,9;1,4;0,4;0,9;73;87,1;98;9;26
07.11.2014;4,2;7,1;9,3;0,6;0,2;0,9;73;86;95;19;54
08.11.2014;8,3;10,5;14;8;0;4,6;63;79;89;12;35
09.11.2014;6,5;9,5;13,4;5,5;2,2;1,7;66;82,5;93;14;35
10.11.2014;7,6;10;14;5,6;0;3;68;89,5;100;11;30
11.11.2014;6,8;9,7;11,5;0;2,5;3;86;92,5;99;13;39
12.11.2014;8,6;10;11,5;0,2;0;6;86;92,5;100;11;33
13.11.2014;7,2;9,7;13,8;7;0;2,7;76;93;100;8;35
14.11.2014;10,3;11,8;13,5;2,6;0;8,9;69;78,1;87;18;57
15.11.2014;9,7;10,6;12,2;0;8,5;7,3;82;88,2;96;10;39
16.11.2014;8,2;8,9;9,9;0;5,5;5,1;94;98,4;100;8;24
17.11.2014;8,3;10;12,6;3,5;0;5;71;85,9;97;13;39
18.11.2014;8,1;9;9,9;0;0;6;83;89,5;95;9;22
19.11.2014;6,7;8,2;8,7;0;0;3;84;88,9;96;6;19
20.11.2014;3,6;6;8,2;3;0;-1,1;85;94,1;100;6;19
21.11.2014;3;6;10,4;7,3;0;-1,9;63;81,8;96;10;31
22.11.2014;5,3;8,1;11,2;6,2;0;2,1;80;85,2;88;15;39
23.11.2014;9,3;11,3;14,5;7,5;2,7;7;69;79,5;89;17;43
24.11.2014;3,5;8,2;11,8;6,8;0;-1,2;61;86,5;99;7;43
25.11.2014;1,5;5;10,6;7,4;0;-2,9;63;85,8;100;7;26
26.11.2014;4,3;5,7;7,2;0,2;0;0,6;73;79;84;17;44
27.11.2014;5,9;6,9;8,7;0;1;5,1;75;83,5;92;18;41
28.11.2014;3,3;6,9;10,6;2;0;0,2;69;82,1;91;14;44
29.11.2014;2,6;4;5,7;1,4;0;0;81;86,7;90;11;28
30.11.2014;3,3;3,8;4,3;0;0;3,6;89;89,6;92;9;22
01.12.2014;2;3,5;4,8;0;0;2,4;79;85,2;93;11;31
02.12.2014;1,5;2,3;3,7;0,5;0;1,5;77;82,1;87;10;31
03.12.2014;-0,8;0,1;1,7;0;0;-0,1;81;88,4;96;13;33
04.12.2014;0;2,5;3,8;0;0;0,6;83;85,2;89;7;19
05.12.2014;3,4;4,5;5,7;0;0;3,2;82;84,3;88;8;22
06.12.2014;4,9;5,5;6,1;0;0;3;88;93,1;96;6;19
