Datum;Tmin;Tmit;Tmax;Sges;Rges;Tbod;RFmin;RFmit;RFmax;Wmit;WBmax
04.02.2016;3,7;4,7;7,3;0;4,2;4,9;86;91,1;98;14;39
05.02.2016;4,8;7,5;10,3;0;0,9;6,1;83;93,1;100;11;31
06.02.2016;7,8;9,8;12,3;4,7;0;8,9;65;77,1;88;18;44
07.02.2016;7,1;9,4;11,6;1,1;2,2;7,8;58;70,2;88;17;50
08.02.2016;7,5;8,7;10,6;1,3;4,5;8;63;73,5;91;26;83
09.02.2016;2,1;6,5;10,9;0,1;13,7;4;65;83;97;22;81
10.02.2016;3,4;4,5;6,5;0,6;4,6;5,1;83;90,6;97;16;52
11.02.2016;3,7;5,1;7,2;3,5;0,1;5;68;84,3;96;12;35
12.02.2016;1;4;6,2;3,6;0;1,2;61;77,8;94;11;35
13.02.2016;-0,2;2,5;5,5;2,2;5,5;-0,8;72;87,5;99;10;35
14.02.2016;1,5;2,9;3,7;0;3,6;3;93;97,2;100;9;24
15.02.2016;-1;1,4;3;1,3;1;-1,4;73;88,4;99;13;50
16.02.2016;-2,3;0,8;5,1;9,6;0;-3,7;53;76,9;98;7;26
17.02.2016;-2,2;1,8;5,8;8,6;0;-2,9;58;73,3;85;7;22
18.02.2016;1,2;3,5;6,3;5,7;0;0,8;51;67,7;92;9;33
19.02.2016;0,7;2,4;5,7;1,8;2,1;0,4;76;87,6;95;9;28
20.02.2016;2,9;7,3;10,8;0;7,7;3,6;80;91,8;99;18;52
21.02.2016;10,4;11,3;12,7;0;0,1;11,5;82;91,3;99;25;70
22.02.2016;2,7;7,5;11,8;0;11,8;3,7;76;91,4;99;19;61
23.02.2016;2,2;4;7,4;1,5;1,3;2,6;78;91,6;97;10;35
24.02.2016;0,1;3,2;7,4;4,4;0,1;-1,2;59;84,5;96;7;22
25.02.2016;-1,2;2,1;6,4;5,6;0;-2,6;64;86,2;99;9;33
26.02.2016;0,8;2,9;5,9;1,9;0;0,5;48;75,4;95;7;19
27.02.2016;0,6;3,8;7,5;10;0;0,4;47;60,5;71;13;46
28.02.2016;-1;2,5;6,3;6,7;0;-1,3;51;66,2;83;15;48
29.02.2016;-0,7;2,7;7;9,8;0;-1,8;49;64,8;79;13;48
01.03.2016;-2,3;1,7;5,8;3,6;7,2;-3,4;54;84,1;100;11;44
02.03.2016;3,5;6,1;8,9;1,9;4,5;3,7;54;83,1;100;17;67
03.03.2016;1,1;4,1;7,6;3,1;0,3;0,5;70;83,4;95;10;39
04.03.2016;0,7;2,3;3,7;0;9,8;0,4;77;93,1;100;17;61
05.03.2016;1,8;3,7;6,3;0;3,5;0,7;82;93,7;100;5;17
06.03.2016;0;3,1;5,9;1,9;13,1;-1,2;74;89,6;100;6;22
07.03.2016;-0,6;2;5,2;3,2;0,9;-2,1;68;91,6;100;5;17
08.03.2016;-1,3;2,2;6;2,2;0;-2,9;73;89,2;100;8;24
09.03.2016;0,4;4,1;9,2;10,5;0;0,5;46;68,9;89;18;63
10.03.2016;-0,6;4,6;10,8;10,2;0;-2;49;69,6;89;6;30
11.03.2016;1,2;5,3;10,9;6,7;0;0,6;56;77,9;95;10;35
12.03.2016;-0,8;3,7;8,8;10,7;0;-1,9;57;76,2;97;10;35
13.03.2016;0,5;4,7;10,4;11,1;0;0,3;58;72,9;85;13;46
14.03.2016;-0,7;4,3;10,4;11;0;-1;41;66,5;88;11;41
15.03.2016;1,6;4,7;7,4;1,6;0;0,8;67;80,4;91;11;41
16.03.2016;2,5;5,6;9,6;7,6;0;2,3;46;63,9;92;16;50
17.03.2016;1,4;6,6;12,4;11,3;0;0,8;43;62,7;81;8;30
18.03.2016;0,9;3,7;6,1;0;0;1,1;74;90;100;8;24
19.03.2016;4,9;5,9;7,1;0;0;6,4;70;80,8;95;8;24
20.03.2016;4,9;6,7;9,4;0,9;0,7;6,6;62;81,5;99;9;28
21.03.2016;5,8;7,5;9,9;0,2;0;7,1;61;81,3;97;10;41
22.03.2016;5,1;7,7;11,8;1;0,7;6,6;68;83,4;93;10;31
23.03.2016;5,6;7,7;10,4;1,2;0,2;6,4;61;80,9;96;10;28
24.03.2016;5,7;7,6;9,5;0;2;6,5;65;79,7;92;8;28
25.03.2016;6,4;7,5;8,8;0;7,3;7,8;82;91,1;98;12;37
26.03.2016;4,5;10,5;16,1;10,6;2;4,7;49;72;99;15;54
27.03.2016;7,7;10,8;14,3;4,6;1,8;9,1;45;67,9;95;19;54
28.03.2016;7,2;9,5;12,6;2,5;6;8,5;62;72,1;84;20;67
29.03.2016;5,6;8,1;12,4;2,5;1,4;6,7;51;76;94;19;65
30.03.2016;7,7;10,3;13,2;3,1;0,8;8,8;51;70;87;13;43
31.03.2016;6,4;7,9;9,8;0;1,2;7,4;54;78,1;92;10;41
01.04.2016;4,4;9,6;15;10,7;0;5,1;40;65;91;10;33
02.04.2016;7,6;12;16,4;7,5;0;9,7;54;64,5;74;11;35
03.04.2016;12,6;15,7;20,4;4;3;16,3;57;69,3;92;11;41
04.04.2016;11,5;14,1;17,5;6,6;1,3;12,7;50;72;94;13;52
05.04.2016;9,1;11;12,6;0,3;8,2;8,9;72;90;98;8;24
06.04.2016;7,7;10,6;15;4,2;0,5;9,7;53;74,8;88;18;52
07.04.2016;5,1;8,2;12,9;6,5;1;5,4;47;71,5;88;16;48
08.04.2016;4,4;7,7;12,3;2,6;0,1;-;56;78,1;94;7;20
09.04.2016;3,8;10,6;16,7;11,6;0;-;33;59,5;90;10;30
10.04.2016;9,4;12,9;18,4;6,3;0;-;41;58,1;73;10;35
11.04.2016;8,8;14,8;21,1;12,3;0,2;-;37;52,5;67;14;41
12.04.2016;8,4;13,2;20;8,1;2,2;-;39;69,6;96;9;65
13.04.2016;8,1;10,5;13,2;0;0;-;64;84,3;100;6;15
14.04.2016;6,2;11,9;17,7;11,1;5,6;-;40;70,1;97;6;28
15.04.2016;9,5;12,9;17,3;5,6;0,1;-;43;69,9;98;16;59
16.04.2016;6,4;11;15,5;3,2;1,7;-;52;72,3;82;16;54
17.04.2016;4,7;8;12,6;5,2;0,2;-;46;69,2;89;10;37
18.04.2016;2,5;8,8;14,1;7,2;0;-;39;64,8;95;10;33
19.04.2016;6,2;10,6;15;3;0;-;45;61;75;12;37
20.04.2016;3,4;9,7;16,1;13,3;0;-;33;60,3;89;9;30
21.04.2016;5;13,1;21;12,7;0;-;34;53,4;82;9;33
22.04.2016;7,5;11,7;16;9,2;0,2;-;45;54,8;71;13;37
23.04.2016;3,4;7,5;11,3;4,5;0;1,5;45;61,9;79;13;46
24.04.2016;2,4;4,6;8,9;6,4;2,3;1;48;77,7;89;11;50
25.04.2016;1,8;4,9;9,4;3,2;8,6;0,6;61;85,5;96;15;48
26.04.2016;2,3;4,3;9,2;3,5;6,3;1,2;64;85;94;19;67
27.04.2016;2,7;5,5;9,9;3;4,2;2,1;68;85,8;96;18;57
28.04.2016;3,3;6;11,8;6,2;0,8;0,9;44;80,5;97;10;37
29.04.2016;3,7;7,8;12,6;2,7;7,5;0,9;48;79,3;97;14;52
30.04.2016;5,8;7,8;10,2;0,2;2,7;5,3;73;85,5;97;8;33
01.05.2016;5,7;10;16,4;9,3;0,0;3,3;51;72,3;93;14;43
02.05.2016;5;13,2;20,3;12,3;1,6;1,8;38;65,4;97;7;24
03.05.2016;6,5;12,2;16;7,7;0,0;2,6;39;64,5;94;12;43
04.05.2016;4,2;11;16,5;14,3;0,0;0,5;34;58;95;8;33
05.05.2016;6,9;14,4;22,1;14,4;0,0;3,7;35;50,2;67;11;41
06.05.2016;10;18,3;25,6;13,1;0,0;7;33;53,7;81;12;41
07.05.2016;12,1;20,5;27,4;14,3;0,0;8,8;28;45,5;72;12;39
08.05.2016;16,1;21,4;27;14,7;0,0;13;25;39,1;53;15;48
09.05.2016;15,3;21,4;27,3;12,4;0,0;12,1;30;44,2;61;13;43
10.05.2016;16,9;19,9;23,3;2,8;0,0;14,8;49;56,2;74;10;31
11.05.2016;14,3;20,5;27,2;9,6;0,0;12,1;38;59,6;85;10;39
12.05.2016;14,3;20,3;26,7;12;0,0;11,6;33;51,9;72;14;43
13.05.2016;11;18,7;24,4;13;0,0;10,5;28;53,7;74;15;48
14.05.2016;6,9;10;13,4;3,5;0,0;6,3;47;60,8;73;16;44
15.05.2016;5,5;9,4;14,1;4,6;0,0;4,9;41;63,1;85;16;48
16.05.2016;7;10,3;14;3,8;0,0;6,1;44;64,4;78;11;30
17.05.2016;9,6;13,9;18;2,3;0,0;8,5;45;60,1;77;10;39
18.05.2016;12,2;15,3;19,6;2;1,1;10,7;48;66,5;91;10;39
19.05.2016;10,6;14,2;19,5;6,4;0,0;9,1;46;71;96;8;28
20.05.2016;11,4;15;19,2;1,4;0,1;9,3;61;73,4;87;12;37
21.05.2016;11,9;18,9;25;10,5;0,0;9,8;45;66,1;94;12;37
22.05.2016;14,8;17,9;21,8;1,7;5,1;13,3;58;78,1;100;11;33
23.05.2016;10,3;12,4;14,8;0;8,5;9,8;95;98;100;14;50
24.05.2016;9,7;11,5;14,5;0,6;0,0;9,1;66;83,2;100;12;39
25.05.2016;10,1;13,5;18,5;6,1;0,0;9,1;53;74,8;90;7;22
26.05.2016;9,8;17;23;10,6;0,0;7;42;66,7;98;7;26
27.05.2016;14,7;18,6;23,4;4,5;7,8;12,2;58;72,7;100;8;33
28.05.2016;13,5;18,8;24,8;6;0,0;11,3;51;79;100;6;22
29.05.2016;14,4;18,6;23,3;3,5;11,6;11,8;62;79,4;94;12;41
30.05.2016;15,7;17,2;21,9;1,2;25,1;13,9;84;95,7;100;12;37
31.05.2016;15,3;17,9;21,5;2,8;7,7;13,1;61;75,3;92;11;37
01.06.2016;15,2;17,1;20,3;0,5;19,3;13,6;84;96,8;100;8;35
02.06.2016;15,6;19,1;25;7,3;6,1;13,5;55;86,4;100;10;57
03.06.2016;15,9;19,2;24,2;3,4;4,6;14,8;64;85,2;100;7;35
04.06.2016;15,3;19,1;24,4;5,2;5,7;13,6;72;91,7;100;9;30
05.06.2016;15,4;21,4;28,6;8,5;0;13;40;75,1;100;8;33
06.06.2016;16,5;22;28;10;0;14,8;52;73,8;94;8;31
07.06.2016;16;20,4;29;8,9;1,4;14,4;44;78,4;99;8;37
08.06.2016;14,1;19,2;24,1;11,4;0;13,3;54;75,1;100;11;39
09.06.2016;12,6;16,9;21,7;12,6;0;12,5;42;64,3;90;9;30
10.06.2016;12,1;17,6;22,8;11,1;0;11,2;33;56,3;79;8;30
11.06.2016;15,6;18,9;22,7;3,7;0;14,3;57;66,6;79;8;30
12.06.2016;15,3;16,9;20,7;0,9;6,9;13,9;74;86,2;100;6;22
13.06.2016;14,9;16,1;20,3;1,6;11,4;14,4;67;92;100;10;35
14.06.2016;13,9;16,7;20,9;4,3;0,8;12,7;61;79,8;100;12;35
15.06.2016;11,9;14,7;18,9;2,5;18,4;9,9;76;90,2;99;8;35
16.06.2016;10,8;15,1;20,9;7,7;7,7;9,3;53;85,8;100;7;31
17.06.2016;12,6;15,3;20,3;3,3;0,8;11,7;65;88;100;9;30
18.06.2016;13,3;14,7;18,8;1,8;10,1;12,2;75;92;99;11;54
19.06.2016;11,6;14,8;19,9;6,1;0;9,5;49;75,1;97;9;30
20.06.2016;10,7;15,8;21,6;4,1;11,2;9;56;81,5;100;14;43
21.06.2016;15,4;17,9;22,4;1,1;2,5;14,4;80;94,3;100;9;30
22.06.2016;15,8;20,9;26,1;5,6;0;14;60;81,9;100;8;24
23.06.2016;;;;11,9;;;;;;12;59
24.06.2016;;;;2,6;;;;;;9;30
25.06.2016;;;;0,6;;;;;;8;33
26.06.2016;;;;8,1;;;;;;12;52
27.06.2016;;;;3,4;;;;;;11;39
28.06.2016;;;;8,8;;;;;;9;31
29.06.2016;;;;7,6;;;;;;15;50
30.06.2016;;;;0,3;;;;;;13;37
01.07.2016;;;;1,5;;;;;;15;48
02.07.2016;;;;7,1;;;;;;16;70
03.07.2016;;;;7,4;;;;;;12;61
04.07.2016;;;;9,3;;;;;;7;24
05.07.2016;;;;3,3;;;;;;15;52
06.07.2016;;;;10;;;;;;10;33
07.07.2016;;;;9,1;;;;;;6;24
08.07.2016;;;;5,7;;;;;;12;48
09.07.2016;;;;6,8;;;;;;12;33
10.07.2016;;;;11,5;;;;;;12;35
11.07.2016;;;;6,1;;;;;;15;44
12.07.2016;;;;8,1;;;;;;14;48
13.07.2016;;;;4,4;1,9;10,9;59;76,7;94;11;41
14.07.2016;11;15,8;21,1;9,9;0;9,3;41;68,3;93;12;48
15.07.2016;11,9;17;22,5;10,2;0;10,7;49;66,9;88;10;31
16.07.2016;15,1;19,2;23,6;0,4;0;13,5;67;74,9;82;8;26
17.07.2016;17,4;21,5;24,9;4,6;0;15,2;63;76,2;85;10;41
18.07.2016;15,2;22,4;29,1;13;0;12,9;45;69,8;98;7;26
19.07.2016;17,1;24,7;31,6;14,8;0;14,6;37;59,2;85;7;30
20.07.2016;19,3;27,2;35,5;12;0;16,5;32;55,5;78;12;48
21.07.2016;21,5;25,2;30,2;9,1;0;19,7;41;65,8;83;8;28
22.07.2016;20,1;23,9;28,7;8,6;0;18,8;49;69,5;90;11;43
23.07.2016;18,6;22,4;26,6;1,2;0;16,1;63;78,1;91;7;24
24.07.2016;17,3;22,6;28;10;0;15,1;53;74,9;100;7;22
25.07.2016;19;22,9;27,2;6,2;0;17,6;56;71,7;88;9;30
26.07.2016;17,8;20,4;22,7;2,9;0;15,8;55;71,2;87;6;19
27.07.2016;16,4;20,4;24,9;7,7;3,2;14,5;50;69,6;94;12;41
28.07.2016;17,1;20;25;2,5;3,8;16,6;59;80,5;100;9;33
29.07.2016;16,1;19,5;24,4;3,2;2,3;15,3;61;78,9;98;11;39
30.07.2016;17,1;20;24,7;7;0;15,1;55;70,8;92;10;33
31.07.2016;13,9;18;20,6;4;1,9;11,7;62;79,1;91;8;46
01.08.2016;12,5;17,7;24,5;6,5;3;10,1;42;74,2;94;9;39
02.08.2016;13,4;16;17,9;0;9,5;12,9;88;98;100;10;39
03.08.2016;17,1;18,5;19,9;0;7,8;16,2;92;97,7;100;14;35
04.08.2016;19,1;17,8;20,4;-;-;13,5;67;81,5;98;13;-
05.08.2016;14,1;17,3;22;3,4;0,6;11,5;67;83,5;93;10;41
06.08.2016;13,4;18,2;23,3;8;0;10,8;58;75,5;96;10;37
07.08.2016;12,3;20,2;26,5;11,3;0;9,7;46;71,3;95;11;35
08.08.2016;15,1;18,7;22,3;4,3;0,4;12,4;51;71,1;83;14;41
09.08.2016;12,2;15,5;19,4;6,6;0,5;10,4;52;72;96;10;48
10.08.2016;10;13,4;17,5;6,5;1,8;7,6;51;76,2;94;9;54
11.08.2016;8,2;12,8;17,5;0,9;10,5;5,3;64;89,6;100;11;41
12.08.2016;14,6;18,1;23;1,7;0;13,1;70;90;100;11;33
13.08.2016;15;18,6;23,3;11,7;0;12,1;60;81,4;100;10;33
14.08.2016;14,9;18,8;23,6;9;0;12,4;55;78,3;100;7;22
15.08.2016;14,1;18,4;23,1;11,9;0;10,8;50;69,8;89;10;31
16.08.2016;12,6;18,6;24,3;13,7;0;9,3;46;65,8;89;10;33
17.08.2016;12,7;19,2;25,5;13,9;0;9,5;41;61,5;89;8;31
18.08.2016;12,4;20,1;27,2;13,3;0;8,6;38;58,5;86;6;28
19.08.2016;13,3;20,2;27,1;8,6;0,1;9,7;43;68;87;8;37
20.08.2016;14,5;19,8;25;5,9;1,3;11,6;39;67,4;96;14;50
21.08.2016;14,5;17;20,7;2,3;0,7;11,6;69;81,1;97;15;44
22.08.2016;14,8;17,2;23,5;3;2;11,6;62;86,8;100;9;24
23.08.2016;14,2;20,8;28,5;13,5;0;10,7;45;74,4;100;7;20
24.08.2016;17,3;24,5;31,8;13,6;0;13,5;40;60,8;83;12;39
25.08.2016;19,8;26,2;33,4;13,5;0;15,6;33;54,5;78;13;37
26.08.2016;20,2;26,3;33;12,4;0;16,5;46;61;80;11;30
27.08.2016;19,9;25,7;33,3;10,5;2;17,9;46;69,8;84;9;52
28.08.2016;19,3;24,1;31,3;10,4;0;17,1;48;65,1;90;13;46
29.08.2016;15,6;19,1;21,6;2,8;0,6;13,1;64;74,6;93;9;28
30.08.2016;12,6;18,4;24,4;12,8;0;8,9;39;65;97;7;24
31.08.2016;13,4;19,8;27,1;12,6;0;9,1;41;59;77;9;33
01.09.2016;15,2;19,8;25,1;8,5;0;11,6;54;72;90;9;30
02.09.2016;14,1;19,6;25,2;9,8;0;10,5;46;71,1;96;10;39
03.09.2016;15,9;19,9;25;8,2;0,8;12,7;56;69;79;8;26
04.09.2016;15,7;19;22,9;2,7;14,8;14,7;59;78,5;98;13;52
05.09.2016;15,2;17,8;22,1;6;0;11,7;60;83,4;96;9;30
06.09.2016;13,6;19;25,6;12,1;0;10,8;45;74,7;98;8;26
07.09.2016;14,4;20,5;27,1;12,7;0;11,2;42;66,7;88;9;26
08.09.2016;16,3;22,3;28,1;12,1;0;13,6;44;66,5;91;12;35
09.09.2016;14,7;18,4;23,3;8,2;0;11,7;48;71,8;87;7;26
10.09.2016;13,6;19,5;27,1;11,9;0;10,6;41;69,5;93;6;24
11.09.2016;16;19,8;24,8;9,3;0;13,1;56;73,2;86;6;17
12.09.2016;15,3;22,2;30,4;11,4;0;12,4;41;68,3;88;7;19
13.09.2016;18,2;24,4;32,2;11,9;0;14,9;40;63,8;86;9;28
14.09.2016;19,7;24,8;31,7;11,7;0;15,8;34;57;75;9;30
15.09.2016;17;23,5;30,2;10,5;4,7;14,5;35;59,5;96;10;43
16.09.2016;16;18,4;21,4;4,8;0;12,9;60;77,8;98;10;33
17.09.2016;14,8;17,9;21,6;4,1;1,5;12,5;62;82,4;96;8;30
18.09.2016;15,6;17,1;19,6;2,2;0;13,1;69;83,8;97;10;33
19.09.2016;13,2;15,7;19,2;0,6;0;9,9;52;71,4;83;8;22
20.09.2016;11,7;15,5;18,2;0,1;0;8,7;64;76,5;92;4;15
21.09.2016;12,4;16;20,5;10,1;0;8,3;44;61,7;84;7;24
22.09.2016;9,7;15,2;21,3;8,6;0;6,5;49;69,2;87;7;22
23.09.2016;11,8;15,8;21,5;6,6;0;8,2;57;73,8;85;7;24
24.09.2016;11,5;16,9;24;11;0;8;44;69,2;93;11;28
25.09.2016;12,6;18,3;27;10,3;0;8,7;35;64;80;14;44
26.09.2016;12;15,8;20,2;7,9;0;9,1;50;69,8;87;7;22
27.09.2016;10,2;15,3;21,9;10,1;0;6,6;48;76,2;97;5;22
28.09.2016;13;17,7;22,2;4,9;0;9,3;55;69,5;83;12;44
29.09.2016;14,8;18,2;22,5;5,6;1,9;11,6;55;75,3;94;15;48
30.09.2016;13,2;15,4;18,7;3,9;0,2;9,7;54;76,7;90;12;35
01.10.2016;12,2;14,4;18,4;3;0,3;8,8;64;83,8;96;9;46
02.10.2016;10,9;12,7;15,2;1;1,3;7,3;64;82,8;95;16;48
03.10.2016;10,4;13,8;17,4;4,1;3,2;6,8;59;86,3;99;9;33
04.10.2016;9,1;12,9;17,5;5,3;0;5,2;56;79,5;100;11;39
05.10.2016;7,1;10,2;14,1;10,8;0;3,6;47;69,8;88;14;44
06.10.2016;5,1;9;12;0,4;0;2,2;72;82,3;90;12;39
07.10.2016;10,6;11,7;14,3;0,2;0,2;9,7;72;87,1;94;9;30
08.10.2016;6;10,2;14,1;7,1;0;2,2;53;78,2;91;8;39
09.10.2016;5,7;9,3;13,1;5,5;0;2,2;52;76,8;96;5;20
10.10.2016;4,8;9;12,7;2,7;0;1,2;67;82,9;92;6;15
11.10.2016;3,3;8,1;12,4;5,5;2,9;-0,1;64;86,3;100;6;22
12.10.2016;8,1;9;10,3;0;0;7;76;88,1;100;11;33
13.10.2016;6;9,2;13;4,6;0;3,2;60;76,2;91;12;41
14.10.2016;6,5;10,3;14,1;1;1,3;3,7;65;79,5;99;9;28
15.10.2016;8,7;11,8;16,4;3,4;0,6;5,1;66;87,7;100;11;37
16.10.2016;8;12,9;18,9;9,9;0;4,8;55;79,5;95;13;35
17.10.2016;9,3;12,9;15,7;0,8;0;5,7;77;87,9;100;8;28
18.10.2016;8,8;11,2;15,4;4;5,4;5,2;63;89,7;100;12;41
19.10.2016;7,4;8,8;11,5;0,1;11,7;5,8;83;91,4;97;16;61
20.10.2016;7,1;7,9;8,9;0;2,6;5,3;96;98,8;100;6;19
21.10.2016;7,1;7,8;8,7;0,1;4,4;6,3;79;93,2;100;9;30
22.10.2016;4,3;8,2;10,6;2,6;0;0,8;75;91,1;100;8;28
23.10.2016;2,2;5,6;9,2;3,3;0;-0,7;84;97;100;6;20
24.10.2016;6,9;9,7;11,4;0;5,8;5,7;89;98,1;100;5;19
25.10.2016;8,9;9,6;11;0;0;8,4;91;97,5;100;6;22
26.10.2016;8,6;10,1;12,2;2,1;0;5,4;73;87;97;5;20
27.10.2016;9,4;11,1;13,5;0;0;7,7;82;91,1;96;8;22
28.10.2016;11,2;12,6;13,9;0;0,1;9,2;83;91,1;99;11;30
29.10.2016;7,2;11,5;14,4;7,4;0;3,6;64;88,3;100;7;28
30.10.2016;6,4;9,8;14,7;8,4;0;3;67;87,7;99;6;17
31.10.2016;7,5;10,2;15,1;9,1;0;4,1;67;87,3;99;8;28
01.11.2016;6,9;10,1;14,1;7,3;0,4;3,6;79;89,6;97;9;39
02.11.2016;6,2;8,2;11,2;3,5;1,1;4,5;66;88,8;98;12;39
03.11.2016;6;7,5;10,2;0,2;0;3,4;78;91,6;99;8;22
04.11.2016;5,8;7,5;10,4;2;2,4;4,2;67;83,6;97;10;28
05.11.2016;6,5;8,1;9,8;1;0,1;5,3;71;87,1;100;11;31
06.11.2016;5,2;6,3;8,2;2,3;1,7;3,7;76;88,8;96;16;39
07.11.2016;3;5,3;6,2;0;2,8;2,5;85;94,4;99;8;22
08.11.2016;1,8;3;4;0,5;1;-1;79;90,1;98;8;22
09.11.2016;0,7;3,1;5,1;0;11,3;-1,5;91;95,9;100;13;35
10.11.2016;2;5,1;7,6;0;7,4;1,7;92;98;100;9;31
11.11.2016;1,2;3,9;6,4;0;0;-1;76;90;100;10;37
12.11.2016;0,6;2,7;5,4;6;0;-1,3;68;79,8;92;14;33
13.11.2016;1,2;3,9;5,6;0,9;0;-1,2;69;75,4;81;13;33
14.11.2016;-0,3;2,7;5,1;3,1;1;-3,4;59;74,2;85;13;39
15.11.2016;3,4;6,2;10,5;0;11,6;3;80;98,1;100;11;33
16.11.2016;10,4;11,7;12,8;0;10,1;9,9;86;96,6;100;15;43
17.11.2016;9,3;11,2;13,2;0,7;5,2;8,5;74;84,5;97;17;50
18.11.2016;5,5;8,1;12,8;3;3,3;1,3;73;84;99;16;72
19.11.2016;4,9;6,4;8,3;0,4;0,7;1;72;81;90;13;39
20.11.2016;5,5;10,2;14,9;1,5;1,2;3,8;62;74,7;85;22;72
21.11.2016;11,7;12,9;14,4;0;5,1;10,2;70;79,2;94;16;44
22.11.2016;10,4;12,1;14;0,9;0,1;8,3;65;77,1;93;12;41
23.11.2016;8,6;10,7;13,6;0,6;0,3;5,2;80;90,5;100;7;20
24.11.2016;5,4;8,8;10,4;2,3;0,1;3,9;82;87,3;91;15;39
25.11.2016;3,1;5,4;8,3;7,7;0;0,2;59;75,5;91;12;31
26.11.2016;1,5;5,9;9,1;0;0,5;-1,4;73;81,9;97;5;19
27.11.2016;1,8;4,7;8,2;0,5;0,1;-0,6;81;94;100;6;24
28.11.2016;-1,7;1,1;4,3;7,6;0;-5,9;64;86,2;100;10;33
29.11.2016;-2,9;-0,4;3,7;7,9;0;-6,9;55;75,5;92;6;22
30.11.2016;-2,3;1,2;4;6,2;0;-6,2;58;71,4;84;10;30
01.12.2016;3,6;5,2;7,3;0;0;2,9;78;88,5;98;12;31
02.12.2016;0,8;6,2;8,4;0;1,2;-3,6;83;96,2;100;9;28
03.12.2016;-2,7;0,1;3,8;7;0;-7,1;84;97,9;100;4;9
04.12.2016;-3,8;-0,2;5,1;7,6;0;-8,5;58;79,1;100;7;30
05.12.2016;0;1,5;5,1;7,4;0;-3,7;63;71,8;88;12;33
06.12.2016;-1;1,6;5,4;6,9;0;-4,7;72;84,5;91;10;26
07.12.2016;1,1;3,7;6,3;0,8;0;-0,3;73;81,3;89;15;33
08.12.2016;4,2;5,9;8,6;3,4;0,2;1,9;62;74,1;93;14;31
09.12.2016;6,2;8,8;11;0;0;3,4;78;85,7;92;10;26
10.12.2016;5;7,9;10,6;2,5;1,6;1,1;76;89,2;98;10;30
11.12.2016;7,7;8,8;11,3;0;0,7;6,8;78;88,5;97;16;57
12.12.2016;6,6;7,6;8,3;0;0;3,2;88;93,3;97;7;20
13.12.2016;5,4;6,3;7;0;2,5;2,2;85;94;100;10;26
14.12.2016;6,8;7,9;10,5;2;0;3,7;87;96,3;100;9;30
15.12.2016;6,3;7,8;9,6;0,7;0;5,2;80;88;98;18;44
