Datum;Tmin;Tmit;Tmax;Sges;Rges;Tbod;RFmin;RFmit;RFmax;Wmit;WBmax
30.01.2015;0,6;1,9;3,4;0,2;2,3;0,7;76;89,2;99;13;37
31.01.2015;0,8;2,8;6,6;5;0,0;-0,9;65;85,5;96;12;35
01.02.2015;1,2;2,3;3,8;0;7,9;0,4;88;93;99;8;22
02.02.2015;0,3;1,4;2,5;0;3,1;0,7;93;96,2;100;13;39
03.02.2015;0,1;1,5;3,3;0;1,2;-1,5;87;93,8;99;8;26
04.02.2015;-1,8;0,4;3,1;1,2;0,0;-3,5;70;86,9;98;6;24
05.02.2015;-2,4;-0,7;1;4,1;0,0;-3,8;63;78,1;90;11;41
06.02.2015;-2,5;-0,3;2,9;8,4;0,0;-3;60;73,7;83;18;52
07.02.2015;-3;1,1;5,3;6,1;0,1;-4,5;54;82,3;100;9;33
08.02.2015;2,8;4,1;5,5;3,2;0,1;2,9;60;79,5;96;14;44
09.02.2015;3,3;4,9;6,3;0;1,3;3,5;90;94,5;100;12;31
10.02.2015;5;5,7;6,6;0;0,0;5,4;84;92,8;100;7;22
11.02.2015;1,6;4,3;6,9;3,9;0,0;1,2;71;82;91;11;33
12.02.2015;1,3;3,4;7,2;6,7;0,0;1;69;84;91;15;35
13.02.2015;0,6;4,1;9,5;8,8;0,0;0,2;58;79,5;93;19;41
14.02.2015;3,4;6,7;11,5;6,8;0,0;1,4;59;73,5;87;14;41
15.02.2015;0,3;4,5;9,9;9,4;0,0;-2,2;57;79,3;97;7;30
16.02.2015;0,7;3;6,6;9;0,0;-0,5;64;78,2;87;14;39
17.02.2015;0,7;3,1;5,3;0;0,4;-0,6;85;95,9;100;7;22
18.02.2015;2;4;6,9;0,7;0,0;0,6;76;89,4;100;7;22
19.02.2015;1;2,6;6,1;4,4;0,0;-0,1;68;82,1;90;14;39
20.02.2015;2,1;5,7;8;0;10,9;2,3;75;83,7;94;15;41
21.02.2015;3;4,6;6,7;0,9;0,8;2,4;76;89;95;11;52
22.02.2015;1,4;3,5;6,8;3,1;7,9;1,4;65;83,2;98;11;44
23.02.2015;0,9;3,7;8,9;0,9;6,2;0,6;63;90,2;100;15;57
24.02.2015;3;5;7,2;1,4;2,4;1,9;76;82,1;96;16;48
25.02.2015;1,5;4,7;8,5;4;0,9;-0,1;73;89,5;97;10;33
26.02.2015;3,1;6,4;9,9;4,1;15,6;1,1;70;87,3;100;13;41
27.02.2015;1,7;5,5;7,9;1,7;0,5;-0,9;61;83,4;100;12;41
28.02.2015;-0,6;4,5;9,2;10,1;3,5;-3,5;48;72,1;98;12;44
01.03.2015;4,6;8,1;11,8;4,2;1,7;4,1;55;75,9;100;20;59
02.03.2015;2;5,8;9,9;6,8;3,7;0,8;50;72;95;19;63
03.03.2015;3,3;5;9,5;0,5;3,0;1,8;52;79,1;91;18;70
04.03.2015;2,5;4,6;7,8;4;1,6;1,5;67;82,7;91;15;50
05.03.2015;3,1;5,6;9,2;1,3;0,0;0,1;58;81,7;99;9;26
06.03.2015;3,4;6;9,2;0;0,0;0,2;63;76,2;85;8;24
07.03.2015;1,8;7,6;14,2;8,6;0,0;-0,3;48;68,4;91;13;33
08.03.2015;4,9;10,7;18,7;10,1;0,0;2,6;27;54,5;81;10;30
09.03.2015;6,5;8,9;12,4;2,7;0,0;3,3;70;87,1;100;6;19
10.03.2015;4,4;8,8;13,1;4,1;0,5;2,1;52;81,4;100;9;30
11.03.2015;1,6;5,7;11,5;10,1;0,0;-1,4;42;72,1;97;6;26
12.03.2015;0,4;6,8;13,8;11;0,0;-2,9;47;69,1;92;8;33
13.03.2015;1,3;5,6;9,7;7,3;0,0;-0,9;45;62,8;85;10;35
14.03.2015;1,4;4;7,2;2;0,1;-0,5;68;79,9;91;11;33
15.03.2015;4,4;6;7,9;0,4;0,2;2,7;71;81,1;92;13;35
16.03.2015;1,5;7,5;14,4;10,2;0,0;-1,3;49;73,3;97;6;22
17.03.2015;3,2;10,6;19;10,7;0,0;0,5;37;65,4;91;6;22
18.03.2015;4,8;10,3;17,2;10,4;0,0;1,9;47;73,9;93;8;37
19.03.2015;4;6,5;7,8;0;0,0;1;84;90,8;96;8;22
20.03.2015;2,4;4,7;7,9;0;1,1;0,6;80;92,2;99;6;20
21.03.2015;2,2;5,2;7,9;2,4;12,3;2,5;85;93,3;100;10;44
22.03.2015;2,1;5,1;8,6;5,4;0,0;0,1;61;77;96;14;46
23.03.2015;0,5;6,4;12,1;9,7;0,0;-0,7;56;71,2;87;9;26
24.03.2015;5,2;8,6;12;7,8;0,3;5,2;55;67,9;83;6;19
25.03.2015;5,9;6,8;8,1;0;1,0;5,4;77;89,1;96;9;28
26.03.2015;5,1;6,3;9,5;1,6;2,7;4,5;53;80,8;96;12;46
27.03.2015;5,1;7,3;10,4;0,9;0,0;2,7;57;74,3;93;14;44
28.03.2015;2,8;8,1;12,5;3,6;5,5;0,1;53;84,8;99;12;44
29.03.2015;7,1;10,2;11,9;0;13,9;6;74;87,9;96;24;81
30.03.2015;5,5;7,8;10,1;7,5;14,9;5;46;66,2;91;21;70
31.03.2015;3,1;8,8;11,8;2,7;10,2;2,1;45;75,6;100;29;87
01.04.2015;3,9;6,2;8,9;5,3;5,3;2,2;57;71,6;87;22;69
02.04.2015;4,1;6,6;10;5,8;0,3;3,5;46;72;95;17;57
03.04.2015;4;7,3;10,7;7,1;0,9;3,3;45;61,6;81;8;26
04.04.2015;3;6,7;10,2;5,1;0,7;1,5;43;63,9;90;13;44
05.04.2015;0,9;6,2;11,8;8,7;0;0,1;37;61,4;89;9;31
06.04.2015;2,4;5,9;10,1;1,7;0;-0,3;63;79,9;94;6;22
07.04.2015;1,6;7,5;13,2;9,7;0;-1,9;47;72;95;7;26
08.04.2015;5,3;8,8;14,4;4,4;0;2,2;56;78;91;6;22
09.04.2015;5,7;12,5;19,8;12,2;0;3;41;67,8;92;6;20
10.04.2015;7,8;15,1;23,1;12;0;5,4;30;57,1;85;7;24
11.04.2015;5,8;12,3;15,8;1,1;0,2;3,2;53;67,2;87;16;59
12.04.2015;4,5;11,2;16,8;11,8;0;2,1;29;62,6;94;13;43
13.04.2015;7,3;10,5;13,6;11;0;4,9;43;59,4;81;10;44
14.04.2015;6,4;14,5;23;12,1;0;4,7;34;60,2;78;11;41
15.04.2015;9,6;17,2;24,8;12,8;0;7,3;34;58,4;86;10;33
16.04.2015;8,2;12,7;18,4;11,3;0;7,4;44;62,7;88;11;37
17.04.2015;6,1;9,8;14,5;9,5;0;5,1;42;57,3;75;13;44
18.04.2015;4;9,7;15,3;13,4;0;3,5;33;55;80;11;46
19.04.2015;4,1;10,8;17,3;13;0;3,8;39;59,3;89;9;30
20.04.2015;6,3;13,7;20,4;12,9;0;3,8;29;51,7;80;10;35
21.04.2015;7,1;14,2;21,7;13,5;0;5,9;28;53,6;79;10;31
22.04.2015;5,6;10,2;16,5;6,5;0;5,3;48;70,2;89;11;31
23.04.2015;5;11,3;17,5;13;0;2,3;42;68,6;95;6;24
24.04.2015;7;15;22,4;11,8;1,9;4,9;30;59,4;88;10;33
25.04.2015;11,2;13,5;15,9;0,6;4,8;8,9;70;84,5;96;8;33
26.04.2015;11,3;14;17,5;1,8;9;10,6;70;84;99;9;28
27.04.2015;5,7;9,4;11,9;0;0;5;64;80,5;98;13;37
28.04.2015;3;8,1;13,5;10,1;0,3;1,2;36;61,9;84;11;50
29.04.2015;2,8;9,7;15,1;6,6;1;0,8;41;58,1;80;12;37
30.04.2015;5,6;9,6;12,5;2,4;0;3,7;62;75,9;92;13;35
01.05.2015;4,1;9,5;14,8;10,9;0,0;2;40;66;98;6;26
02.05.2015;4,9;11,4;16,8;9,5;0,0;3;40;57,6;85;7;22
03.05.2015;10,7;14,2;17,5;2,4;14,0;8,6;66;83,5;100;12;37
04.05.2015;13,1;16,8;22;6,1;3,5;12,4;51;74,3;97;11;37
05.05.2015;12,2;17,3;25,1;6;1,4;9,6;50;71,3;94;18;78
06.05.2015;10,6;13,6;17,9;9,2;0,0;8,1;42;61,9;76;18;67
07.05.2015;9,6;12,7;17,9;6,6;0,0;8,9;46;67,2;80;14;44
08.05.2015;10,3;15,5;20,8;8,1;0,0;9;38;58,2;82;7;22
09.05.2015;13,4;16,4;19,7;5,3;0,1;12,5;46;62;77;17;56
10.05.2015;10,5;15;20,1;12,3;0,0;9,5;43;63,8;92;9;24
11.05.2015;12,4;19,3;27,4;11,3;0,0;10,4;32;56,8;74;12;33
12.05.2015;10,2;17,9;22,2;7,6;0,0;7,7;39;59,5;74;14;48
13.05.2015;8,6;14,7;20,9;13,6;0,0;6,2;36;57,9;84;9;41
14.05.2015;7,3;13,2;19,1;11,8;0,0;6,6;40;58,2;82;10;30
15.05.2015;9,6;13,6;18,5;10,5;0,0;7,2;43;59,5;76;12;35
16.05.2015;7,2;10,8;13,2;0,1;1,2;4,5;72;83,5;95;10;41
17.05.2015;7,2;13,2;19,1;7,7;0,0;4,6;41;65;96;9;33
18.05.2015;8;14,9;22;8,5;0,6;6,2;38;60,8;84;16;54
19.05.2015;9;12;16,9;5,6;0,0;7,9;43;65,5;84;19;52
20.05.2015;7,5;11,4;16,4;9,9;1,7;5,6;49;65,6;84;12;39
21.05.2015;6,9;13,1;18,2;8;0,0;4,6;43;61,5;88;8;30
22.05.2015;9,5;15,8;21,8;11,4;0,0;7,2;38;57,3;83;6;26
23.05.2015;10,7;15,3;20,5;3,4;0,0;9,9;40;68,5;82;10;33
24.05.2015;10,3;15,2;21,2;9,1;0,4;8,2;41;60,4;80;7;26
25.05.2015;10,8;13,2;17;2,2;1,0;8,1;53;71;97;9;33
26.05.2015;10;12,2;16,8;4,3;0,0;9,3;47;63,8;80;12;37
27.05.2015;10,5;14,3;19,2;7;0,0;10,4;41;55;74;10;31
28.05.2015;11,1;14,6;20,2;2,9;3,3;9,6;48;70,3;97;13;52
29.05.2015;9,1;13,4;18,5;5,1;3,5;7,7;44;70,9;98;15;52
30.05.2015;8,2;11;15,1;5,4;2,9;6,2;56;79,9;96;12;48
31.05.2015;8,5;14,6;19,9;1,7;3,5;6,1;54;75,7;94;16;43
01.06.2015;9,8;14,2;19;6,1;0,7;8,2;43;68,6;97;9;33
02.06.2015;12,3;16,7;20,9;0,2;0,4;10,7;61;69,4;85;17;57
03.06.2015;12,1;16,9;20,3;4,7;0;9,3;45;61,9;87;14;50
04.06.2015;11;18,5;25,1;13,8;0;8,2;39;58,9;87;8;30
05.06.2015;14,3;24,2;34;13,8;3,4;11,1;33;53;91;11;48
06.06.2015;12,7;18,8;23,1;7,9;0;9,1;40;67,2;96;12;41
07.06.2015;10,3;16,8;22,6;15;0;6,8;34;51,5;75;10;41
08.06.2015;10,2;14,9;19,4;14;0;9,9;39;56,7;79;16;44
09.06.2015;8,9;13,7;18,4;12,5;0;8,3;42;58,5;81;15;43
10.06.2015;11,2;17,8;24;12,1;0;11,5;38;56,5;84;17;52
11.06.2015;14,2;20,7;26,7;13,4;0;13,9;35;50,5;70;12;37
12.06.2015;13,9;22,3;31;11,8;0;12,7;34;57,1;83;9;41
13.06.2015;15,1;19,9;25,1;9;2,9;14,6;43;67,5;93;14;50
14.06.2015;13,5;18,8;25,4;10,1;0;12,5;44;62,2;76;10;30
15.06.2015;12;16,5;21,2;7,3;0;11,9;39;58,3;84;14;35
16.06.2015;9,4;13,5;18,2;7,4;0;8,7;45;59;75;12;37
17.06.2015;8,4;17,1;23,4;11,7;3,6;6,7;39;59,7;88;9;33
18.06.2015;12,4;17;21;6;0;12,8;46;69,7;98;15;46
19.06.2015;10,6;12,6;15,4;0,2;3;10,2;70;81,3;95;12;35
20.06.2015;10,7;13,3;15,7;1,6;0,2;11;60;73,9;92;9;31
21.06.2015;12;16,3;22,1;2,5;1,6;11,8;55;76,4;92;11;37
22.06.2015;9,7;12,5;14,6;0;20,1;9,6;81;91,9;98;12;37
23.06.2015;9,7;12,2;16,5;2,1;4,2;9,8;64;89,7;98;13;37
24.06.2015;11,9;15;20,7;4,8;0;11,8;53;74,8;93;9;24
25.06.2015;12,8;19,2;25,5;11,9;0;11,9;35;63,3;88;9;30
26.06.2015;15;21,5;26,7;6,2;3;14,1;39;62,8;84;10;33
27.06.2015;16,4;19,8;24,1;7,9;0;15,9;42;68,5;98;14;41
28.06.2015;12,5;19,7;24,9;9,4;0;11,1;40;59,6;92;8;24
29.06.2015;17,8;21,7;26;12,3;0;16,8;42;57,3;77;9;28
30.06.2015;14,6;22,9;30;15,7;0;13;36;56,9;91;8;30
01.07.2015;18,6;27,3;34,7;15,7;0;16,7;30;45,8;67;13;39
02.07.2015;23,4;30,2;37,8;13,7;0;22,2;32;48,5;69;14;35
03.07.2015;20,3;27,1;33,5;14,1;0;20,4;46;64,3;87;10;26
04.07.2015;23,2;30,3;36,8;12,3;3,4;21,7;33;52,9;81;10;33
05.07.2015;18,6;23,3;32,8;5,1;1,8;17,9;50;71;92;11;67
06.07.2015;15,7;21;26,7;14,5;0;15,9;36;57,8;81;10;33
07.07.2015;15,6;23,5;32;8,3;1,1;14,7;37;54,9;80;14;52
08.07.2015;14,2;16,4;20,5;2,6;12,2;13,5;59;78,5;97;21;59
09.07.2015;11,2;15,4;20,3;7,6;0;9,8;40;67,5;93;14;44
10.07.2015;9,8;17,3;24,1;15,2;0;8,3;37;57,8;87;7;22
11.07.2015;15,3;22,5;30,1;12,3;0;13,6;28;46,3;66;11;37
12.07.2015;15,8;17,4;19;0,5;1,9;15,1;63;75,9;85;11;39
13.07.2015;16,2;17,3;19,5;0;5,1;16;79;89,3;97;13;39
14.07.2015;16,9;18,7;22,3;0,7;0,1;16,9;69;87;98;14;37
15.07.2015;17,2;20,4;24,6;1,2;0,1;16,9;60;80,5;94;8;30
16.07.2015;17,4;22,3;28,6;10,3;0,1;16,3;51;72,8;98;7;30
17.07.2015;21,1;27,1;33,7;13,1;0;19,8;31;54,3;78;15;52
18.07.2015;18,6;21,8;27,4;11,5;11,3;16,8;37;58,8;84;12;35
19.07.2015;15,2;18,5;22;2,8;0;15,1;60;81,2;98;10;37
20.07.2015;14,3;19,6;23,3;4;0,9;12,5;67;84,4;95;8;31
21.07.2015;19,5;23;27,2;5,9;0;18,1;60;75,6;93;12;37
22.07.2015;18,7;21,9;26,5;6,8;0;17,1;46;63,3;89;9;35
23.07.2015;15,8;19,6;23,6;9,9;0;14,4;45;60,5;77;9;35
24.07.2015;16,2;22,1;27,6;7,6;3,2;14,6;38;58,2;96;8;28
25.07.2015;12,7;16,3;20,1;1,2;4;12,5;73;83,8;96;21;72
26.07.2015;10,7;16,1;23,1;8,6;3,9;9,8;39;69,2;93;12;48
27.07.2015;14,1;16,9;21,6;1,8;0,8;13,9;60;81,2;98;18;63
28.07.2015;13,4;15,8;18,6;1,3;0,3;13,3;53;68,2;84;20;59
29.07.2015;12,6;15,2;20;6,7;0,2;12;46;68,4;81;18;67
30.07.2015;11,9;15,1;20,9;5,2;0,1;10,4;48;71,6;85;10;44
31.07.2015;9,2;15,5;21,2;13;0;7,8;38;61;94;7;28
01.08.2015;11,2;19,1;26,1;13,3;0;9,9;34;51,4;76;7;33
02.08.2015;12;20,7;28,4;14,2;0;10,4;27;54,3;89;7;24
03.08.2015;17,2;25,6;34,6;13,5;0,3;15,3;27;47,7;67;12;33
04.08.2015;14,8;19,5;23,1;2,7;6,5;13,3;57;77;97;10;41
05.08.2015;13,5;20,5;27,3;13,4;0;12,2;36;65,4;98;10;37
06.08.2015;17,9;26,3;34,2;13;1,3;16,2;29;53,8;72;12;41
07.08.2015;18,5;24,2;30,4;9,1;7,1;17,9;49;69,8;92;11;31
08.08.2015;17,3;20,3;22,4;0,4;0;15,6;74;87,3;100;9;28
09.08.2015;15,5;20,6;24,9;6,2;1,5;14;57;74,7;98;8;26
10.08.2015;14,8;17,3;20,1;0,3;14,9;14,1;75;89,2;100;6;26
11.08.2015;13,9;20;26,7;9,8;0;12;58;81,9;100;6;24
12.08.2015;19,1;22,1;26,9;8,5;0;18,4;61;78,6;93;12;37
13.08.2015;18,1;24,9;31,4;12,2;2,3;16,7;56;72,3;95;11;35
14.08.2015;19,4;22,9;28,1;6,9;0;17,8;52;75,6;99;9;33
15.08.2015;16,2;20,2;24,3;3,2;16,3;15,3;62;78,3;98;11;33
16.08.2015;13,5;15,1;16,2;0;19,4;13,7;97;99;100;13;35
17.08.2015;13,2;13,8;14,6;0;25,1;13,4;98;99,5;100;12;30
18.08.2015;12,6;15,1;19;0,9;0;10;68;82,7;100;11;33
19.08.2015;11,1;16,4;21,9;10,6;0;8,5;47;73,5;99;6;19
20.08.2015;13,3;19,1;25,5;12,3;0;10,6;40;67,2;91;7;26
21.08.2015;14,9;20,2;26,5;12,8;0;13,3;43;64,2;83;9;33
22.08.2015;14,9;21,3;27,5;13,2;0;12,7;36;54,2;78;10;33
23.08.2015;16,8;21,6;27,2;9,6;10,9;14,4;35;54;98;14;50
24.08.2015;16,2;19,3;24,7;6,1;6;14,9;54;81,2;100;15;61
25.08.2015;14,7;17,2;20,6;3,9;0,4;14,4;48;72,5;97;20;56
26.08.2015;17,8;22,5;28;10,4;0;16,6;46;60,5;78;15;44
27.08.2015;13,2;17;23,1;0;27,3;13,4;60;87,6;100;11;39
28.08.2015;13,3;16,5;21,5;9,2;0;11,5;57;81,3;100;7;22
29.08.2015;12,5;19,1;25,9;12,1;0;10,5;57;77,9;96;7;19
30.08.2015;17,7;24,3;32,5;10,7;0;16,4;50;78,4;96;7;37
31.08.2015;19,6;24,9;32,6;11,1;2,5;18;32;67,9;96;14;50
01.09.2015;13;17;20,7;1,4;14;11,3;71;85,1;98;11;35
02.09.2015;11,1;14,8;18,9;5;1,8;9,1;66;80,2;98;7;31
03.09.2015;11,8;14,6;19,1;6,8;0,1;10,2;53;80,2;100;9;35
04.09.2015;11,3;14;16,9;3,7;1,6;10,7;61;77,4;93;15;41
05.09.2015;10,7;13,3;15,6;1,6;1,3;10,8;76;87,3;97;14;43
06.09.2015;9,7;13,1;16,8;5,9;0,8;9,6;58;76;96;14;44
07.09.2015;11,8;14;16,4;0,9;1,1;11,5;80;90;98;11;30
08.09.2015;11,8;14,3;17,7;1,1;0,9;11;67;86,4;98;7;20
09.09.2015;9,8;15;20;11,9;0;7,7;57;76,2;100;10;37
10.09.2015;10,6;15,3;20,3;10,1;0;8,6;52;67;81;11;37
11.09.2015;9;14,6;21,4;11,8;0;6,7;43;70,4;95;7;24
12.09.2015;12,5;16;21,7;2,1;7,9;9,9;63;83;100;11;33
13.09.2015;14,4;17,3;20,1;3,1;1,9;13,9;79;90,5;100;12;43
14.09.2015;11,2;16,6;22,1;5;5,8;9,2;56;82,4;100;15;56
15.09.2015;11,1;14;18,8;4,3;3,9;9,5;48;72,6;90;16;63
16.09.2015;12,5;15,2;18;0,1;14,7;12,1;79;93,1;100;19;48
17.09.2015;11;15,2;17,6;0;4,1;9,1;71;85,1;98;16;56
18.09.2015;10;14,2;19,3;4,5;2,1;8,1;57;85,2;100;10;48
19.09.2015;12,2;14,3;17,2;1;1,1;11,3;75;87,6;99;8;28
20.09.2015;11;13,9;16,8;3;0;10,1;68;82,6;99;8;22
21.09.2015;10;14,6;18,4;6,7;1;8;56;75,8;99;8;26
22.09.2015;10,6;12,6;16;1,2;16,4;10;80;93,9;99;10;31
23.09.2015;10,4;12,7;16,5;1,7;2,2;8,8;79;94;100;11;35
24.09.2015;10,2;14;18,3;1,3;0;8,4;59;81,6;99;12;35
25.09.2015;11,2;13,7;16,6;2,7;0;9,5;63;83,5;98;8;22
26.09.2015;8,6;12,6;16,9;8,8;0;6,2;55;80,4;97;9;33
27.09.2015;7,1;11,8;17,6;10,5;0;5,5;52;79,5;100;10;41
28.09.2015;7,6;12,2;17,3;10,1;;6,5;55;76,8;99;11;37
29.09.2015;;;;11,2;;;;;;13;41
30.09.2015;;;;11,4;;;;;;13;43
01.10.2015;7;11,7;16,4;11,3;0;5,7;46;66,1;83;12;37
02.10.2015;5,1;11,4;18,5;11,2;0;3,6;52;73,5;97;7;31
03.10.2015;7,4;12,6;19;7;0;5,9;52;78,5;95;6;24
04.10.2015;10,3;13,7;18,7;6,3;0;8,7;64;84,2;97;8;28
05.10.2015;9,4;13,7;17,7;5,8;11,1;7,7;69;85,8;99;14;37
06.10.2015;14,1;16,4;20,4;1,8;0,2;13,9;76;93,6;100;12;37
07.10.2015;13,4;15,3;17,3;0,3;5,1;12,6;77;88,1;100;13;41
08.10.2015;11,9;12,5;13,5;0;5,5;12,6;85;97,3;100;8;24
09.10.2015;10,9;13,3;15,6;1,9;0;10,3;68;87,6;100;6;22
10.10.2015;6,3;11,3;14,2;3,2;0;5,7;67;84,8;97;11;33
11.10.2015;3,4;7,6;12,6;10,4;0;2,7;53;73,4;95;10;37
12.10.2015;1,4;6,2;11,7;9;0;0,2;52;75,9;93;7;22
13.10.2015;2;4,2;6,3;0,6;1,4;1,1;76;84,8;97;11;39
14.10.2015;2,2;3,8;4,8;0,1;4,4;2,8;76;90,5;97;10;31
15.10.2015;1,8;4,7;6,9;0;11,8;2,3;90;97,4;100;8;22
16.10.2015;5,7;6,6;7,8;0;9,4;7,7;88;97,5;100;8;22
17.10.2015;5,5;6,9;8,8;0;0;5,1;82;94,1;100;7;20
18.10.2015;6,5;8,1;10,4;2;0,7;7,8;69;88,3;100;5;19
19.10.2015;6,5;8,8;11;0;0;6,3;86;96,4;100;4;15
20.10.2015;7,5;9,5;11,6;0;0,8;9,8;81;96,2;100;6;20
21.10.2015;6,8;10,3;12,8;0,6;2,4;6,8;74;88,5;100;9;28
22.10.2015;9,7;11,5;13,6;0;1,2;12;85;96,8;100;10;30
23.10.2015;8,1;12;14,9;5,1;0;7,8;60;81,5;100;7;22
24.10.2015;9,9;11,8;14,1;0,8;0,4;10,1;65;79,5;98;8;22
25.10.2015;9,8;11,3;13,2;0,2;0;9,3;80;92,1;99;6;24
26.10.2015;8,5;12;17;8,2;0;7,4;64;84,3;99;11;35
27.10.2015;8,4;11,8;17,3;9,2;0;7,1;66;84,3;95;13;35
28.10.2015;8,1;10,4;13,1;1,8;0;8,1;77;86,3;94;15;37
29.10.2015;8,6;11,9;16,2;5,7;0;6,8;62;84,9;97;8;24
30.10.2015;7,4;10,2;14,1;5,8;0;6;75;89,3;97;11;33
31.10.2015;7,5;9,5;13;9;0;6,3;70;85,3;95;15;41
01.11.2015;6;8,5;14,3;6,5;0;4,8;70;93,6;100;7;22
02.11.2015;5;9,9;16,6;9,3;0;3,2;48;77,1;100;10;33
03.11.2015;4,4;9,2;15,4;7,8;0;3,8;59;78,2;93;10;28
04.11.2015;8,1;12;15,3;2,6;2;7,4;70;79,6;98;13;33
05.11.2015;11,2;13,9;17,1;2,4;1,9;12,3;77;89,5;100;10;26
06.11.2015;13,2;15,5;18,1;0,2;1,9;15,4;72;88;100;11;33
07.11.2015;15,9;17,8;19,3;0;0,1;17,1;79;87,7;96;12;44
08.11.2015;10,2;14,8;17,4;3,7;0,7;10,1;69;84,8;100;11;35
09.11.2015;14;15,3;17,7;1,7;0,1;16,1;63;75,9;92;19;54
10.11.2015;13,5;14;14,8;0;0;15,8;63;81,8;90;19;50
11.11.2015;12,1;12,6;13,6;0;0;14,3;68;76,4;89;15;37
12.11.2015;12,3;13,6;15,2;1,9;0;14,1;73;80,1;88;10;31
13.11.2015;8,3;12,3;14,2;0,7;0,8;9,5;74;78;89;16;56
14.11.2015;7,6;9;11,1;1,6;3,9;9;73;82,1;98;19;54
15.11.2015;10,7;13,5;15,9;0;3,3;12,6;78;86,4;95;23;56
16.11.2015;11,7;12,6;13,4;0;9,7;13,5;74;83,4;95;17;54
17.11.2015;12;14,4;16,3;2;1,1;13,9;67;85,1;100;20;81
18.11.2015;12,5;13,8;15,3;1,5;0,1;13,5;63;68,1;78;24;81
19.11.2015;8,1;11,4;13,7;0,2;8,4;10,1;70;84,9;97;18;57
20.11.2015;5,7;8,3;9,6;0;0,9;6,6;74;86,4;97;13;35
21.11.2015;2,6;4,9;6,3;3,7;0,8;2,7;72;85,2;97;14;35
22.11.2015;1,2;2,8;5,8;4,2;0;1,5;76;89,3;97;12;35
23.11.2015;1,7;3,6;5,9;6,6;0;1,5;71;81,5;90;9;26
24.11.2015;1,1;2,7;5,1;0;12,3;1,4;65;83,1;100;14;43
25.11.2015;2,4;5;7,1;0,6;0,8;3,5;88;95,3;100;11;31
26.11.2015;1,7;4,4;8,2;7;0;0,4;76;92,2;100;7;19
27.11.2015;0,7;3,2;6,9;5,7;2,8;-0,1;76;90,1;100;14;39
28.11.2015;2,9;5,9;7,9;5,1;2,3;4,2;68;81,4;100;18;57
29.11.2015;6,6;9,6;11,5;0;7,3;7,2;82;88,2;94;27;78
30.11.2015;7,6;9,5;11,2;0;20,7;8,3;70;87,7;98;20;67
01.12.2015;7,3;9,6;11,9;0;5,9;8,5;87;98,1;100;10;37
02.12.2015;6;10,2;11,8;0,5;0;4;68;77,4;89;13;33
03.12.2015;7;9;11,9;5,5;3,7;7,8;66;75,5;86;12;37
04.12.2015;5,8;8,7;10,7;3,8;2,5;3,9;72;83,5;97;14;35
05.12.2015;4,8;6,6;9,3;0,4;0;4;64;78,8;91;13;35
