Datum;Tmin;Tmit;Tmax;Sges;Rges;Tbod;RFmin;RFmit;RFmax;Wmit;WBmax
06.12.2013;0,7;2,1;3,3;0,1;3,3;0,8;84;91,8;100;17;54
07.12.2013;2,7;4,7;7;0;1,7;2,5;80;91,8;100;10;33
08.12.2013;5,8;7,5;8,8;0,2;0;5;85;89,7;95;15;43
09.12.2013;7,1;8,1;9,4;1,4;0;7,7;80;84,3;87;13;37
10.12.2013;4,1;6,8;9,2;5;0;2,2;81;89,8;97;8;22
11.12.2013;4;5,4;6,8;0;0;2,2;92;96,8;100;13;35
12.12.2013;2,7;4,4;6,7;4,4;0;2;81;90,7;97;14;37
13.12.2013;0,9;2,3;4,7;5;0,7;0,6;82;90,5;95;15;35
14.12.2013;1,1;3,9;7,3;0;2,3;0,5;89;94,2;100;12;39
15.12.2013;4,1;7,1;9,2;0;0,4;4,3;68;81,8;90;15;44
16.12.2013;5,6;7,8;11,4;6,8;0;4,3;55;65,2;74;16;39
17.12.2013;5,4;7,6;10,4;0,2;0;4,6;65;70;76;12;30
18.12.2013;6,2;8,4;10,6;0,5;8,5;5,2;72;77,6;85;14;41
19.12.2013;3,6;8;10,2;0,9;1,1;1,5;78;88,1;97;14;50
20.12.2013;3,8;5,7;8,6;5,3;0;2;70;84,7;97;12;33
21.12.2013;4;6,2;7,9;0;1,5;3;58;69,7;85;15;41
22.12.2013;6,4;8,1;10,6;0;12,6;5,1;70;85,2;95;16;56
23.12.2013;6,1;8,8;11,5;4,5;0;4,6;65;77,5;86;16;61
24.12.2013;7,7;11,6;13,5;0;10,8;7,9;58;68,9;98;21;83
25.12.2013;4,9;8,2;11,2;0;0;2,6;68;84,5;99;11;61
26.12.2013;4,6;6,3;8;0;0;3,4;83;89,3;97;8;26
27.12.2013;3,8;7,7;11,4;0;8,6;2,6;66;80,7;91;18;67
28.12.2013;6,8;7,9;11,4;0,5;3,6;5,4;86;94,1;100;8;41
29.12.2013;1,8;5,7;7,2;1,9;0,8;0,3;82;87,9;96;12;33
30.12.2013;1,5;4,5;7;5,9;0,5;0,3;68;81,1;97;17;50
31.12.2013;4,4;6,3;8,7;5,1;1;3,3;58;71;88;18;44
