x;y;Latitude;Longitude;Street
12.11.1980;27,35;;;
17.12.1980;27,14;;;
14.01.1981;27,79;;;
17.02.1981;28,18;;;
18.03.1981;28,02;;;
15.05.1981;27,83;;;
09.06.1981;27,58;;;
14.07.1981;27,3;;;
12.08.1981;27,39;;;
23.09.1981;27;;;
21.10.1981;27,34;;;
24.11.1981;27,93;;;
20.01.1982;29,42;;;
16.02.1982;29,25;;;
17.03.1982;28,34;;;
18.05.1982;27,71;;;
18.06.1982;27,5;;;
20.10.1982;27,1;;;
14.01.1983;28,2;;;
17.03.1983;28,25;;;
05.05.1983;29,65;;;
30.06.1983;30,16;;;
22.09.1983;28,3;;;
08.12.1983;27,66;;;
23.02.1984;29,34;;;
03.05.1984;28,12;;;
05.07.1984;28,37;;;
23.08.1984;27,88;;;
29.10.1984;28,15;;;
20.12.1984;27,8;;;
27.02.1985;28,03;;;
01.04.1985;27,95;;;
03.06.1985;28,48;;;
05.08.1985;28,68;;;
02.12.1985;27,17;;;
03.02.1986;28,24;;;
07.04.1986;28,63;;;
27.11.1986;28,23;;;
29.01.1987;29,08;;;
30.03.1987;29,47;;;
03.08.1987;30,13;;;
01.10.1987;29,15;;;
08.12.1987;28,8;;;
28.01.1988;29,04;;;
04.03.1988;29,78;;;
28.03.1988;30,36;;;
08.06.1988;29,98;;;
28.07.1988;29,26;;;
03.10.1988;28,3;;;
05.12.1988;28,1;;;
06.02.1989;28,95;;;
03.04.1989;28,84;;;
05.06.1989;29,02;;;
07.08.1989;28,2;;;
02.10.1989;27,79;;;
04.12.1989;27,6;;;
05.02.1990;27,96;;;
02.04.1990;29;;;
04.06.1990;28,17;;;
06.08.1990;28,2;;;
01.10.1990;27,48;;;
03.12.1990;27,82;;;
04.02.1991;28,83;;;
03.06.1991;27,8;;;
05.08.1991;27,97;;;
07.10.1991;27,16;;;
02.12.1991;27,48;;;
03.02.1992;27,86;;;
06.04.1992;28,12;;;
01.06.1992;28,29;;;
03.08.1992;28,2;;;
05.10.1992;27,64;;;
07.12.1992;28,2;;;
01.02.1993;28,77;;;
05.04.1993;28,14;;;
07.06.1993;27,9;;;
02.08.1993;28,14;;;
27.09.1993;28,19;;;
29.11.1993;28,32;;;
17.01.1994;30,27;;;
18.01.1994;30,28;;;
19.01.1994;30,35;;;
31.01.1994;30,41;;;
05.04.1994;29,98;;;
06.06.1994;29,77;;;
25.07.1994;29,03;;;
05.10.1994;28,4;;;
28.12.1994;28,16;;;
02.02.1995;29,5;;;
21.03.1995;30,4;;;
12.06.1995;30,03;;;
03.08.1995;29,33;;;
04.10.1995;28,79;;;
22.11.1995;28,09;;;
10.01.1996;28,42;;;
04.03.1996;28,26;;;
04.06.1996;27,95;;;
05.08.1996;28,09;;;
10.10.1996;27,67;;;
04.12.1996;28,36;;;
05.02.1997;28,39;;;
08.04.1997;28,88;;;
05.06.1997;28,33;;;
05.08.1997;28,84;;;
06.10.1997;28;;;
04.12.1997;27,48;;;
04.02.1998;28,54;;;
09.04.1998;28,14;;;
08.06.1998;28,25;;;
05.08.1998;27,95;;;
06.10.1998;28,04;;;
08.12.1998;29,62;;;
02.02.1999;29,4;;;
13.04.1999;30,29;;;
08.06.1999;30,33;;;
03.08.1999;29,73;;;
05.10.1999;28,39;;;
09.12.1999;28,25;;;
09.02.2000;29,4;;;
04.04.2000;30,02;;;
07.06.2000;29,15;;;
22.08.2000;28,92;;;
11.10.2000;28,55;;;
05.12.2000;28,89;;;
27.02.2001;29,59;;;
02.04.2001;30,49;;;
21.06.2001;29,83;;;
07.08.2001;29,3;;;
10.10.2001;28,92;;;
28.12.2001;29,01;;;
12.02.2002;29,42;;;
11.04.2002;30,36;;;
08.07.2002;29,2;;;
06.08.2002;28,94;;;
07.10.2002;28,7;;;
14.02.2003;30,55;;;
09.04.2003;29,36;;;
09.10.2003;27,14;;;
14.11.2003;27,29;;;
05.12.2003;27,23;;;
06.12.2003;27,23;;;
07.12.2003;27,23;;;
08.12.2003;27,23;;;
09.12.2003;27,22;;;
10.12.2003;27,22;;;
11.12.2003;27,21;;;
12.12.2003;27,21;;;
13.12.2003;27,2;;;
14.12.2003;27,2;;;
15.12.2003;27,19;;;
16.12.2003;27,19;;;
17.12.2003;27,19;;;
18.12.2003;27,2;;;
19.12.2003;27,22;;;
20.12.2003;27,23;;;
21.12.2003;27,24;;;
22.12.2003;27,24;;;
23.12.2003;27,25;;;
24.12.2003;27,25;;;
25.12.2003;27,25;;;
26.12.2003;27,26;;;
27.12.2003;27,27;;;
28.12.2003;27,28;;;
29.12.2003;27,28;;;
30.12.2003;27,29;;;
31.12.2003;27,29;;;
01.01.2004;27,3;;;
02.01.2004;27,3;;;
03.01.2004;27,3;;;
04.01.2004;27,31;;;
05.01.2004;27,3;;;
06.01.2004;27,3;;;
07.01.2004;27,29;;;
08.01.2004;27,29;;;
09.01.2004;27,29;;;
10.01.2004;27,28;;;
11.01.2004;27,28;;;
12.01.2004;27,28;;;
13.01.2004;27,29;;;
14.01.2004;27,3;;;
15.01.2004;27,32;;;
16.01.2004;27,35;;;
17.01.2004;27,39;;;
18.01.2004;27,44;;;
19.01.2004;27,5;;;
20.01.2004;27,57;;;
21.01.2004;27,64;;;
22.01.2004;27,71;;;
23.01.2004;27,78;;;
24.01.2004;27,85;;;
25.01.2004;27,91;;;
26.01.2004;27,97;;;
27.01.2004;28,03;;;
28.01.2004;28,08;;;
29.01.2004;28,13;;;
30.01.2004;28,16;;;
31.01.2004;28,2;;;
01.02.2004;28,23;;;
02.02.2004;28,25;;;
03.02.2004;28,27;;;
04.02.2004;28,29;;;
05.02.2004;28,32;;;
06.02.2004;28,34;;;
07.02.2004;28,38;;;
08.02.2004;28,41;;;
09.02.2004;28,42;;;
10.02.2004;28,44;;;
11.02.2004;28,47;;;
12.02.2004;28,48;;;
13.02.2004;28,5;;;
14.02.2004;28,52;;;
15.02.2004;28,54;;;
16.02.2004;28,55;;;
17.02.2004;28,57;;;
18.02.2004;28,58;;;
19.02.2004;28,59;;;
20.02.2004;28,59;;;
21.02.2004;28,6;;;
22.02.2004;28,6;;;
23.02.2004;28,6;;;
24.02.2004;28,59;;;
25.02.2004;28,59;;;
26.02.2004;28,58;;;
27.02.2004;28,57;;;
28.02.2004;28,56;;;
29.02.2004;28,54;;;
01.03.2004;28,52;;;
02.03.2004;28,51;;;
03.03.2004;28,5;;;
04.03.2004;28,49;;;
05.03.2004;28,48;;;
06.03.2004;28,47;;;
07.03.2004;28,45;;;
08.03.2004;28,43;;;
09.03.2004;28,41;;;
10.03.2004;28,4;;;
11.03.2004;28,38;;;
12.03.2004;28,37;;;
13.03.2004;28,36;;;
14.03.2004;28,34;;;
15.03.2004;28,32;;;
16.03.2004;28,3;;;
17.03.2004;28,29;;;
18.03.2004;28,28;;;
19.03.2004;28,27;;;
20.03.2004;28,26;;;
21.03.2004;28,25;;;
22.03.2004;28,24;;;
23.03.2004;28,23;;;
24.03.2004;28,22;;;
25.03.2004;28,22;;;
26.03.2004;28,22;;;
27.03.2004;28,23;;;
28.03.2004;28,23;;;
29.03.2004;28,23;;;
30.03.2004;28,23;;;
31.03.2004;28,24;;;
01.04.2004;28,24;;;
02.04.2004;28,23;;;
03.04.2004;28,22;;;
04.04.2004;28,22;;;
05.04.2004;28,21;;;
06.04.2004;28,21;;;
07.04.2004;28,2;;;
08.04.2004;28,2;;;
09.04.2004;28,19;;;
10.04.2004;28,19;;;
11.04.2004;28,19;;;
12.04.2004;28,19;;;
13.04.2004;28,2;;;
14.04.2004;28,21;;;
15.04.2004;28,21;;;
16.04.2004;28,21;;;
17.04.2004;28,21;;;
18.04.2004;28,21;;;
19.04.2004;28,2;;;
20.04.2004;28,19;;;
21.04.2004;28,17;;;
22.04.2004;28,17;;;
23.04.2004;28,16;;;
24.04.2004;28,15;;;
25.04.2004;28,14;;;
26.04.2004;28,13;;;
27.04.2004;28,13;;;
28.04.2004;28,12;;;
29.04.2004;28,11;;;
30.04.2004;28,1;;;
01.05.2004;28,09;;;
02.05.2004;28,08;;;
03.05.2004;28,08;;;
04.05.2004;28,07;;;
05.05.2004;28,07;;;
06.05.2004;28,06;;;
07.05.2004;28,05;;;
08.05.2004;28,04;;;
09.05.2004;28,04;;;
10.05.2004;28,04;;;
11.05.2004;28,05;;;
12.05.2004;28,07;;;
13.05.2004;28,1;;;
14.05.2004;28,12;;;
15.05.2004;28,15;;;
16.05.2004;28,17;;;
17.05.2004;28,19;;;
18.05.2004;28,2;;;
19.05.2004;28,21;;;
20.05.2004;28,22;;;
21.05.2004;28,22;;;
22.05.2004;28,22;;;
23.05.2004;28,21;;;
24.05.2004;28,21;;;
25.05.2004;28,21;;;
26.05.2004;28,2;;;
27.05.2004;28,19;;;
28.05.2004;28,18;;;
29.05.2004;28,17;;;
30.05.2004;28,16;;;
31.05.2004;28,16;;;
01.06.2004;28,15;;;
02.06.2004;28,14;;;
03.06.2004;28,12;;;
04.06.2004;28,11;;;
05.06.2004;28,1;;;
06.06.2004;28,1;;;
07.06.2004;28,09;;;
08.06.2004;28,1;;;
09.06.2004;28,11;;;
10.06.2004;28,12;;;
11.06.2004;28,14;;;
12.06.2004;28,15;;;
13.06.2004;28,16;;;
14.06.2004;28,17;;;
15.06.2004;28,19;;;
16.06.2004;28,2;;;
17.06.2004;28,21;;;
18.06.2004;28,22;;;
19.06.2004;28,23;;;
20.06.2004;28,23;;;
21.06.2004;28,24;;;
22.06.2004;28,24;;;
23.06.2004;28,24;;;
24.06.2004;28,24;;;
25.06.2004;28,23;;;
26.06.2004;28,22;;;
27.06.2004;28,23;;;
28.06.2004;28,22;;;
29.06.2004;28,21;;;
30.06.2004;28,21;;;
01.07.2004;28,2;;;
02.07.2004;28,19;;;
03.07.2004;28,17;;;
04.07.2004;28,16;;;
05.07.2004;28,15;;;
06.07.2004;28,14;;;
07.07.2004;28,13;;;
08.07.2004;28,12;;;
09.07.2004;28,11;;;
10.07.2004;28,1;;;
11.07.2004;28,09;;;
12.07.2004;28,08;;;
13.07.2004;28,07;;;
14.07.2004;28,06;;;
15.07.2004;28,06;;;
16.07.2004;28,05;;;
17.07.2004;28,05;;;
18.07.2004;28,04;;;
19.07.2004;28,04;;;
20.07.2004;28,03;;;
21.07.2004;28,03;;;
22.07.2004;28,02;;;
23.07.2004;28,02;;;
24.07.2004;28,01;;;
25.07.2004;28,01;;;
26.07.2004;28,01;;;
27.07.2004;28;;;
28.07.2004;27,99;;;
29.07.2004;27,99;;;
30.07.2004;27,99;;;
31.07.2004;27,98;;;
01.08.2004;27,98;;;
02.08.2004;27,97;;;
03.08.2004;27,96;;;
04.08.2004;27,95;;;
05.08.2004;27,94;;;
06.08.2004;27,93;;;
07.08.2004;27,92;;;
08.08.2004;27,91;;;
09.08.2004;27,9;;;
10.08.2004;27,88;;;
11.08.2004;27,87;;;
12.08.2004;27,86;;;
13.08.2004;27,85;;;
14.08.2004;27,84;;;
15.08.2004;27,83;;;
16.08.2004;27,83;;;
17.08.2004;27,82;;;
18.08.2004;27,81;;;
19.08.2004;27,81;;;
20.08.2004;27,81;;;
21.08.2004;27,8;;;
22.08.2004;27,8;;;
23.08.2004;27,8;;;
24.08.2004;27,8;;;
25.08.2004;27,79;;;
26.08.2004;27,79;;;
27.08.2004;27,79;;;
28.08.2004;27,79;;;
29.08.2004;27,8;;;
30.08.2004;27,8;;;
31.08.2004;27,81;;;
01.09.2004;27,82;;;
02.09.2004;27,83;;;
03.09.2004;27,84;;;
04.09.2004;27,85;;;
05.09.2004;27,86;;;
06.09.2004;27,87;;;
07.09.2004;27,86;;;
08.09.2004;27,86;;;
09.09.2004;27,85;;;
10.09.2004;27,85;;;
11.09.2004;27,85;;;
12.09.2004;27,84;;;
13.09.2004;27,83;;;
14.09.2004;27,82;;;
15.09.2004;27,81;;;
16.09.2004;27,79;;;
17.09.2004;27,78;;;
18.09.2004;27,77;;;
19.09.2004;27,76;;;
20.09.2004;27,76;;;
21.09.2004;27,75;;;
22.09.2004;27,73;;;
23.09.2004;27,72;;;
24.09.2004;27,71;;;
25.09.2004;27,7;;;
26.09.2004;27,69;;;
27.09.2004;27,69;;;
28.09.2004;27,68;;;
29.09.2004;27,68;;;
30.09.2004;27,68;;;
01.10.2004;27,68;;;
02.10.2004;27,68;;;
03.10.2004;27,67;;;
04.10.2004;27,67;;;
05.10.2004;27,67;;;
06.10.2004;27,66;;;
07.10.2004;27,66;;;
08.10.2004;27,65;;;
09.10.2004;27,65;;;
10.10.2004;27,64;;;
11.10.2004;27,63;;;
12.10.2004;27,63;;;
13.10.2004;27,62;;;
14.10.2004;27,62;;;
15.10.2004;27,62;;;
16.10.2004;27,62;;;
17.10.2004;27,61;;;
18.10.2004;27,61;;;
19.10.2004;27,61;;;
20.10.2004;27,61;;;
21.10.2004;27,61;;;
22.10.2004;27,61;;;
23.10.2004;27,62;;;
24.10.2004;27,62;;;
25.10.2004;27,63;;;
26.10.2004;27,64;;;
27.10.2004;27,65;;;
28.10.2004;27,66;;;
29.10.2004;27,66;;;
30.10.2004;27,66;;;
31.10.2004;27,66;;;
