x;y;Latitude;Longitude;Street;
08.09.1985;27,64;;;;
09.09.1985;27,63;;;;
10.09.1985;27,64;;;;
11.09.1985;27,64;;;;
12.09.1985;27,63;;;;
13.09.1985;27,62;;;;
14.09.1985;27,59;;;;
15.09.1985;27,57;;;;
16.09.1985;27,54;;;;
17.09.1985;27,54;;;;
18.09.1985;27,48;;;;
19.09.1985;27,47;;;;
20.09.1985;27,47;;;;
21.09.1985;27,45;;;;
22.09.1985;27,45;;;;
23.09.1985;27,42;;;;
24.09.1985;27,38;;;;
25.09.1985;27,35;;;;
26.09.1985;27,32;;;;
27.09.1985;27,29;;;;
28.09.1985;27,27;;;;
29.09.1985;27,24;;;;
30.09.1985;27,21;;;;
01.10.1985;27,18;;;;
02.10.1985;27,15;;;;
03.10.1985;27,13;;;;
04.10.1985;27,15;;;;
05.10.1985;27,1;;;;
06.10.1985;27,08;;;;
07.10.1985;27,05;;;;
08.10.1985;27,04;;;;
09.10.1985;27,03;;;;
10.10.1985;27,01;;;;
11.10.1985;26,99;;;;
12.10.1985;26,98;;;;
13.10.1985;26,96;;;;
14.10.1985;26,95;;;;
15.10.1985;26,92;;;;
16.10.1985;26,92;;;;
17.10.1985;26,91;;;;
18.10.1985;26,9;;;;
19.10.1985;26,87;;;;
20.10.1985;26,86;;;;
21.10.1985;26,86;;;;
22.10.1985;26,86;;;;
23.10.1985;26,84;;;;
24.10.1985;26,82;;;;
25.10.1985;26,81;;;;
26.10.1985;26,8;;;;
27.10.1985;26,79;;;;
28.10.1985;26,77;;;;
29.10.1985;26,75;;;;
30.10.1985;26,74;;;;
31.10.1985;26,73;;;;
01.11.1985;26,71;;;;
02.11.1985;26,7;;;;
03.11.1985;26,67;;;;
04.11.1985;26,64;;;;
05.11.1985;26,61;;;;
06.11.1985;26,62;;;;
07.11.1985;26,62;;;;
08.11.1985;26,62;;;;
09.11.1985;26,62;;;;
10.11.1985;26,61;;;;
11.11.1985;26,61;;;;
12.11.1985;26,62;;;;
13.11.1985;26,63;;;;
14.11.1985;26,65;;;;
15.11.1985;26,72;;;;
16.11.1985;26,75;;;;
17.11.1985;26,74;;;;
18.11.1985;26,75;;;;
19.11.1985;26,75;;;;
20.11.1985;26,72;;;;
21.11.1985;26,71;;;;
22.11.1985;26,69;;;;
23.11.1985;26,67;;;;
24.11.1985;26,67;;;;
25.11.1985;26,67;;;;
26.11.1985;26,67;;;;
27.11.1985;26,67;;;;
28.11.1985;26,68;;;;
29.11.1985;26,69;;;;
30.11.1985;26,69;;;;
01.12.1985;26,7;;;;
02.12.1985;26,7;;;;
03.12.1985;26,69;;;;
04.12.1985;26,7;;;;
05.12.1985;26,71;;;;
06.12.1985;26,76;;;;
07.12.1985;26,8;;;;
08.12.1985;26,84;;;;
09.12.1985;26,89;;;;
10.12.1985;26,91;;;;
11.12.1985;26,92;;;;
12.12.1985;26,93;;;;
13.12.1985;26,94;;;;
14.12.1985;26,95;;;;
15.12.1985;26,95;;;;
16.12.1985;26,94;;;;
17.12.1985;26,93;;;;
18.12.1985;26,92;;;;
19.12.1985;26,92;;;;
20.12.1985;26,92;;;;
21.12.1985;26,92;;;;
22.12.1985;26,91;;;;
23.12.1985;26,92;;;;
24.12.1985;26,92;;;;
25.12.1985;26,92;;;;
26.12.1985;26,91;;;;
27.12.1985;26,9;;;;
28.12.1985;26,88;;;;
29.12.1985;26,89;;;;
30.12.1985;26,92;;;;
31.12.1985;26,94;;;;
01.01.1986;26,98;;;;
02.01.1986;27,03;;;;
03.01.1986;27,05;;;;
04.01.1986;27,05;;;;
05.01.1986;27,06;;;;
06.01.1986;27,07;;;;
07.01.1986;27,08;;;;
08.01.1986;27,12;;;;
09.01.1986;27,1;;;;
10.01.1986;27,08;;;;
11.01.1986;27,06;;;;
12.01.1986;27,02;;;;
13.01.1986;27,03;;;;
14.01.1986;27,06;;;;
15.01.1986;27,22;;;;
16.01.1986;27,46;;;;
17.01.1986;27,7;;;;
18.01.1986;27,97;;;;
19.01.1986;28,14;;;;
20.01.1986;28,24;;;;
21.01.1986;28,36;;;;
22.01.1986;28,49;;;;
23.01.1986;28,58;;;;
24.01.1986;28,62;;;;
25.01.1986;28,66;;;;
26.01.1986;28,74;;;;
27.01.1986;28,86;;;;
28.01.1986;28,97;;;;
29.01.1986;29;;;;
30.01.1986;28,98;;;;
31.01.1986;28,93;;;;
01.02.1986;28,86;;;;
