x;y;Latitude;Longitude;Street
12.07.2003;38,71;;;
13.07.2003;38,71;;;
14.07.2003;38,7;;;
15.07.2003;38,7;;;
16.07.2003;38,69;;;
17.07.2003;38,68;;;
18.07.2003;38,67;;;
19.07.2003;38,67;;;
20.07.2003;38,67;;;
21.07.2003;38,65;;;
22.07.2003;38,65;;;
23.07.2003;38,65;;;
24.07.2003;38,65;;;
25.07.2003;38,64;;;
26.07.2003;38,64;;;
27.07.2003;38,65;;;
28.07.2003;38,64;;;
29.07.2003;38,63;;;
30.07.2003;38,64;;;
31.07.2003;38,63;;;
01.08.2003;38,63;;;
02.08.2003;38,62;;;
03.08.2003;38,61;;;
04.08.2003;38,61;;;
05.08.2003;38,6;;;
06.08.2003;38,6;;;
07.08.2003;38,59;;;
08.08.2003;38,59;;;
09.08.2003;38,58;;;
10.08.2003;38,58;;;
11.08.2003;38,57;;;
12.08.2003;38,56;;;
13.08.2003;38,56;;;
14.08.2003;38,56;;;
15.08.2003;38,55;;;
16.08.2003;38,54;;;
17.08.2003;38,54;;;
18.08.2003;38,54;;;
19.08.2003;38,53;;;
20.08.2003;38,53;;;
21.08.2003;38,53;;;
22.08.2003;38,52;;;
23.08.2003;38,52;;;
24.08.2003;38,51;;;
25.08.2003;38,51;;;
26.08.2003;38,51;;;
27.08.2003;38,5;;;
28.08.2003;38,5;;;
29.08.2003;38,51;;;
30.08.2003;38,5;;;
31.08.2003;38,49;;;
01.09.2003;38,49;;;
02.09.2003;38,49;;;
03.09.2003;38,48;;;
04.09.2003;38,48;;;
05.09.2003;38,49;;;
06.09.2003;38,49;;;
07.09.2003;38,48;;;
08.09.2003;38,49;;;
09.09.2003;38,5;;;
10.09.2003;38,48;;;
11.09.2003;38,5;;;
12.09.2003;38,49;;;
13.09.2003;38,48;;;
14.09.2003;38,48;;;
15.09.2003;38,48;;;
16.09.2003;38,48;;;
17.09.2003;38,48;;;
18.09.2003;38,48;;;
19.09.2003;38,47;;;
20.09.2003;38,47;;;
21.09.2003;38,46;;;
22.09.2003;38,47;;;
23.09.2003;38,46;;;
24.09.2003;38,45;;;
25.09.2003;38,45;;;
26.09.2003;38,47;;;
27.09.2003;38,45;;;
28.09.2003;38,46;;;
29.09.2003;38,46;;;
30.09.2003;38,45;;;
01.10.2003;38,45;;;
02.10.2003;38,45;;;
03.10.2003;38,46;;;
04.10.2003;38,49;;;
05.10.2003;38,48;;;
06.10.2003;38,48;;;
07.10.2003;38,51;;;
08.10.2003;38,51;;;
09.10.2003;38,54;;;
10.10.2003;38,55;;;
11.10.2003;38,55;;;
12.10.2003;38,55;;;
13.10.2003;38,55;;;
14.10.2003;38,55;;;
15.10.2003;38,54;;;
16.10.2003;38,54;;;
17.10.2003;38,55;;;
18.10.2003;38,55;;;
19.10.2003;38,56;;;
20.10.2003;38,56;;;
21.10.2003;38,55;;;
22.10.2003;38,54;;;
23.10.2003;38,54;;;
24.10.2003;38,53;;;
25.10.2003;38,53;;;
26.10.2003;38,54;;;
27.10.2003;38,52;;;
28.10.2003;38,52;;;
29.10.2003;38,54;;;
30.10.2003;38,54;;;
31.10.2003;38,55;;;
01.11.2003;38,54;;;
02.11.2003;38,52;;;
03.11.2003;38,53;;;
04.11.2003;38,51;;;
05.11.2003;38,51;;;
06.11.2003;38,52;;;
07.11.2003;38,51;;;
08.11.2003;38,52;;;
09.11.2003;38,52;;;
10.11.2003;38,52;;;
11.11.2003;38,52;;;
12.11.2003;38,52;;;
13.11.2003;38,52;;;
14.11.2003;38,52;;;
15.11.2003;38,53;;;
16.11.2003;38,53;;;
17.11.2003;38,52;;;
18.11.2003;38,54;;;
19.11.2003;38,55;;;
20.11.2003;38,56;;;
21.11.2003;38,56;;;
22.11.2003;38,57;;;
23.11.2003;38,57;;;
24.11.2003;38,57;;;
25.11.2003;38,57;;;
26.11.2003;38,57;;;
27.11.2003;38,58;;;
28.11.2003;38,57;;;
29.11.2003;38,57;;;
30.11.2003;38,58;;;
01.12.2003;38,59;;;
02.12.2003;38,57;;;
03.12.2003;38,57;;;
04.12.2003;38,56;;;
05.12.2003;38,56;;;
06.12.2003;38,57;;;
07.12.2003;38,55;;;
08.12.2003;38,56;;;
09.12.2003;38,57;;;
10.12.2003;38,57;;;
11.12.2003;38,57;;;
12.12.2003;38,56;;;
13.12.2003;38,59;;;
14.12.2003;38,62;;;
15.12.2003;38,63;;;
16.12.2003;38,63;;;
17.12.2003;38,63;;;
18.12.2003;38,64;;;
19.12.2003;38,65;;;
20.12.2003;38,65;;;
21.12.2003;38,67;;;
22.12.2003;38,66;;;
23.12.2003;38,66;;;
24.12.2003;38,67;;;
25.12.2003;38,68;;;
26.12.2003;38,69;;;
27.12.2003;38,71;;;
28.12.2003;38,72;;;
29.12.2003;38,7;;;
30.12.2003;38,71;;;
