x;y;Latitude;Longitude;Street;
05.08.2003;40,24;;;;
06.08.2003;40,23;;;;
07.08.2003;40,23;;;;
08.08.2003;40,22;;;;
09.08.2003;40,2;;;;
10.08.2003;40,2;;;;
11.08.2003;40,19;;;;
12.08.2003;40,19;;;;
13.08.2003;40,18;;;;
14.08.2003;40,17;;;;
15.08.2003;40,17;;;;
16.08.2003;40,16;;;;
17.08.2003;40,15;;;;
18.08.2003;40,15;;;;
19.08.2003;40,16;;;;
20.08.2003;40,18;;;;
21.08.2003;40,19;;;;
22.08.2003;40,18;;;;
23.08.2003;40,17;;;;
24.08.2003;40,16;;;;
25.08.2003;40,16;;;;
26.08.2003;40,15;;;;
27.08.2003;40,15;;;;
28.08.2003;40,14;;;;
29.08.2003;40,15;;;;
30.08.2003;40,14;;;;
31.08.2003;40,14;;;;
01.09.2003;40,14;;;;
02.09.2003;40,15;;;;
03.09.2003;40,14;;;;
04.09.2003;40,14;;;;
05.09.2003;40,14;;;;
06.09.2003;40,13;;;;
07.09.2003;40,12;;;;
08.09.2003;40,15;;;;
09.09.2003;40,18;;;;
10.09.2003;40,18;;;;
11.09.2003;40,22;;;;
12.09.2003;40,22;;;;
13.09.2003;40,21;;;;
14.09.2003;40,21;;;;
15.09.2003;40,21;;;;
16.09.2003;40,2;;;;
17.09.2003;40,2;;;;
18.09.2003;40,19;;;;
19.09.2003;40,18;;;;
20.09.2003;40,17;;;;
21.09.2003;40,17;;;;
22.09.2003;40,18;;;;
23.09.2003;40,15;;;;
24.09.2003;40,14;;;;
25.09.2003;40,16;;;;
26.09.2003;40,16;;;;
27.09.2003;40,15;;;;
28.09.2003;40,16;;;;
29.09.2003;40,15;;;;
30.09.2003;40,15;;;;
01.10.2003;40,15;;;;
02.10.2003;40,15;;;;
03.10.2003;40,16;;;;
04.10.2003;40,21;;;;
05.10.2003;40,21;;;;
06.10.2003;40,22;;;;
07.10.2003;40,23;;;;
08.10.2003;40,24;;;;
09.10.2003;40,26;;;;
10.10.2003;40,27;;;;
11.10.2003;40,27;;;;
12.10.2003;40,27;;;;
13.10.2003;40,27;;;;
14.10.2003;40,27;;;;
15.10.2003;40,26;;;;
16.10.2003;40,26;;;;
17.10.2003;40,26;;;;
18.10.2003;40,27;;;;
19.10.2003;40,27;;;;
20.10.2003;40,27;;;;
21.10.2003;40,25;;;;
22.10.2003;40,24;;;;
23.10.2003;40,23;;;;
24.10.2003;40,22;;;;
25.10.2003;40,22;;;;
26.10.2003;40,22;;;;
27.10.2003;40,21;;;;
28.10.2003;40,21;;;;
29.10.2003;40,23;;;;
30.10.2003;40,22;;;;
31.10.2003;40,23;;;;
01.11.2003;40,22;;;;
02.11.2003;40,21;;;;
03.11.2003;40,2;;;;
04.11.2003;40,18;;;;
05.11.2003;40,18;;;;
06.11.2003;40,18;;;;
07.11.2003;40,18;;;;
08.11.2003;40,19;;;;
09.11.2003;40,18;;;;
10.11.2003;40,17;;;;
11.11.2003;40,17;;;;
12.11.2003;40,18;;;;
13.11.2003;40,17;;;;
14.11.2003;40,19;;;;
15.11.2003;40,19;;;;
16.11.2003;40,19;;;;
17.11.2003;40,18;;;;
18.11.2003;40,21;;;;
19.11.2003;40,24;;;;
20.11.2003;40,25;;;;
21.11.2003;40,26;;;;
22.11.2003;40,26;;;;
23.11.2003;40,26;;;;
24.11.2003;40,26;;;;
25.11.2003;40,25;;;;
26.11.2003;40,25;;;;
27.11.2003;40,25;;;;
28.11.2003;40,23;;;;
29.11.2003;40,23;;;;
30.11.2003;40,23;;;;
01.12.2003;40,23;;;;
02.12.2003;40,21;;;;
03.12.2003;40,2;;;;
04.12.2003;40,19;;;;
05.12.2003;40,18;;;;
06.12.2003;40,19;;;;
07.12.2003;40,18;;;;
