Datum;Tmin;Tmit;Tmax;Sges;Rges;Tbod;RFmin;RFmit;RFmax;Wmit;WBmax
27.11.2013;1,4;2,6;4,2;0,7;0,9;1,4;86;92,8;100;6;20
28.11.2013;3,3;6,4;8,3;0;0,3;3,4;82;96,2;100;6;22
29.11.2013;3,9;6,2;7,8;0;3,7;2,3;81;90;99;9;41
30.11.2013;2;5,2;8;0,1;0,3;-0,8;80;94,3;100;8;30
01.12.2013;3,1;5,4;8,2;0,8;0;2,4;87;97,1;100;4;20
02.12.2013;0,1;5,2;9,1;4,9;0;-2,4;65;90,7;100;6;24
03.12.2013;-2,3;0,9;6,2;6,7;0;-5,1;75;93,9;100;4;22
04.12.2013;-2,1;3,3;6,3;0;0,7;-4,5;84;96,5;100;6;24
05.12.2013;-0,2;3,4;6,9;0,5;6,1;-3,2;76;90,8;100;15;78
06.12.2013;0,5;1,9;3,3;0;3,3;-0,1;84;92,1;100;15;48
07.12.2013;1,6;4,1;6,5;0;2,9;0,2;83;94;100;7;24
08.12.2013;4,9;7,1;8,9;0,4;0;2,5;86;90,9;97;10;35
09.12.2013;6,5;7,6;9,5;1,3;0;5,5;81;86,6;91;8;31
10.12.2013;1,4;5,6;9;4,4;0;-2;83;93,5;100;6;22
11.12.2013;2,8;5;6,4;0;0;-0,1;95;98,3;100;11;31
12.12.2013;1,7;3,8;6,6;3,3;0;0;81;93,5;99;12;33
13.12.2013;0,1;1,5;4,5;4,4;0,9;-1,9;82;93,8;98;11;33
14.12.2013;0,3;3,2;7;0;3,1;-1;91;96,7;100;9;31
15.12.2013;3,7;6,6;8,8;0;0,5;3,2;71;84,2;93;12;43
16.12.2013;4,5;7,2;11;6,7;0;1,9;57;68;77;11;35
17.12.2013;4,7;6,9;10,3;0,8;0;2,4;67;73,5;79;8;26
18.12.2013;5,3;7,8;10,4;0,4;7,9;2,6;77;81,2;89;11;39
19.12.2013;1,3;6,9;10,1;0,7;1,5;-1,7;80;92;100;10;41
20.12.2013;1,3;4,7;8,5;5,2;0;-1,2;70;89;100;8;35
21.12.2013;2,8;5,6;7,5;0;1,5;0,7;60;73,1;91;15;43
22.12.2013;5,9;7,7;10,5;0,1;11,5;4,2;68;86,9;95;13;52
23.12.2013;4,8;8,5;11;4,7;0;2,3;68;79,4;91;16;59
24.12.2013;7,2;11,3;13,1;0;6,6;6,9;60;70,6;100;23;70
25.12.2013;2,3;7,5;11,1;0;0;-0,6;71;88,2;100;8;43
26.12.2013;2,7;5,3;7,4;0;0;0,6;88;93,8;100;5;19
27.12.2013;2,8;7,3;11,3;0;7,4;-0,1;69;82,5;97;20;59
28.12.2013;5,2;7,1;11,3;0,3;3;3,1;86;97,8;100;7;41
29.12.2013;0,8;4,8;7,2;2;0,6;-2,2;82;92,1;100;8;30
30.12.2013;0,5;4;7,1;6;0,3;-2,5;70;84;100;15;44
31.12.2013;4;5,9;8,9;4,8;0,9;2,8;58;72,2;88;15;48
